type,key,src_lat,src_long,dest_lat,dest_long,src,dest,order_hour,Load
Shipment,MotherHub_BHI-MotherHub_BBI-8,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,8,6
Shipment,MotherHub_BHI-MotherHub_BBI-9,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,9,9
Shipment,MotherHub_BHI-MotherHub_BBI-10,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,10,11
Shipment,MotherHub_BHI-MotherHub_BBI-11,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,11,11
Shipment,MotherHub_BHI-MotherHub_BBI-12,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,12,15
Shipment,MotherHub_BHI-MotherHub_BBI-13,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,13,14
Shipment,MotherHub_BHI-MotherHub_BBI-14,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,14,11
Shipment,MotherHub_BHI-MotherHub_BBI-15,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,15,13
Shipment,MotherHub_BHI-MotherHub_BBI-16,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,16,10
Shipment,MotherHub_BHI-MotherHub_BBI-17,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,17,10
Shipment,MotherHub_BHI-MotherHub_BBI-18,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,18,10
Shipment,MotherHub_BHI-MotherHub_BBI-19,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,19,11
Shipment,MotherHub_BHI-MotherHub_BBI-20,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,20,13
Shipment,MotherHub_BHI-MotherHub_BBI-21,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,21,14
Shipment,MotherHub_BHI-MotherHub_BBI-22,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,22,15
Shipment,MotherHub_BHI-MotherHub_BBI-23,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,23,14
Shipment,MotherHub_BHI-MotherHub_BIL-0,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,0,47
Shipment,MotherHub_BHI-MotherHub_BIL-1,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,1,23
Shipment,MotherHub_BHI-MotherHub_BIL-2,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,2,10
Shipment,MotherHub_BHI-MotherHub_BIL-3,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,3,6
Shipment,MotherHub_BHI-MotherHub_BIL-4,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,4,3
Shipment,MotherHub_BHI-MotherHub_BIL-5,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,5,4
Shipment,MotherHub_BHI-MotherHub_BIL-6,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,6,7
Shipment,MotherHub_BHI-MotherHub_BIL-7,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,7,19
Shipment,MotherHub_BHI-MotherHub_BIL-8,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,8,43
Shipment,MotherHub_BHI-MotherHub_BIL-9,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,9,59
Shipment,MotherHub_BHI-MotherHub_BIL-10,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,10,71
Shipment,MotherHub_BHI-MotherHub_BIL-11,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,11,84
Shipment,MotherHub_BHI-MotherHub_BIL-12,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,12,93
Shipment,MotherHub_BHI-MotherHub_BIL-13,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,13,88
Shipment,MotherHub_BHI-MotherHub_BIL-14,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,14,90
Shipment,MotherHub_BHI-MotherHub_BIL-15,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,15,88
Shipment,MotherHub_BHI-MotherHub_BIL-16,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,16,79
Shipment,MotherHub_BHI-MotherHub_BIL-17,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,17,74
Shipment,MotherHub_BHI-MotherHub_BIL-18,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,18,73
Shipment,MotherHub_BHI-MotherHub_BIL-19,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,19,73
Shipment,MotherHub_BHI-MotherHub_BIL-20,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,20,78
Shipment,MotherHub_BHI-MotherHub_BIL-21,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,21,84
Shipment,MotherHub_BHI-MotherHub_BIL-22,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,22,92
Shipment,MotherHub_BHI-MotherHub_BIL-23,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,23,82
Shipment,MotherHub_BHI-MotherHub_BLR-0,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,0,38
Shipment,MotherHub_BHI-MotherHub_BLR-1,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,1,16
Shipment,MotherHub_BHI-MotherHub_BLR-2,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,2,9
Shipment,MotherHub_BHI-MotherHub_BLR-3,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,3,5
Shipment,MotherHub_BHI-MotherHub_BLR-4,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,4,4
Shipment,MotherHub_BHI-MotherHub_BLR-5,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,5,5
Shipment,MotherHub_BHI-MotherHub_BLR-6,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,6,9
Shipment,MotherHub_BHI-MotherHub_BLR-7,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,7,22
Shipment,MotherHub_BHI-MotherHub_BLR-8,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,8,43
Shipment,MotherHub_BHI-MotherHub_BLR-9,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,9,57
Shipment,MotherHub_BHI-MotherHub_BLR-10,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,10,68
Shipment,MotherHub_BHI-MotherHub_BLR-11,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,11,74
Shipment,MotherHub_BHI-MotherHub_BLR-12,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,12,86
Shipment,MotherHub_BHI-MotherHub_BLR-13,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,13,82
Shipment,MotherHub_BHI-MotherHub_BLR-14,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,14,80
Shipment,MotherHub_BHI-MotherHub_BLR-15,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,15,85
Shipment,MotherHub_BHI-MotherHub_BLR-16,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,16,81
Shipment,MotherHub_BHI-MotherHub_BLR-17,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,17,74
Shipment,MotherHub_BHI-MotherHub_BLR-18,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,18,70
Shipment,MotherHub_BHI-MotherHub_BLR-19,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,19,82
Shipment,MotherHub_BHI-MotherHub_BLR-20,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,20,84
Shipment,MotherHub_BHI-MotherHub_BLR-21,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,21,89
Shipment,MotherHub_BHI-MotherHub_BLR-22,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,22,86
Shipment,MotherHub_BHI-MotherHub_BLR-23,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,23,70
Shipment,MotherHub_BHI-MotherHub_BNO-0,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,0,27
Shipment,MotherHub_BHI-MotherHub_BNO-1,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,1,15
Shipment,MotherHub_BHI-MotherHub_BNO-2,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,2,8
Shipment,MotherHub_BHI-MotherHub_BNO-3,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,3,4
Shipment,MotherHub_BHI-MotherHub_BNO-4,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,4,3
Shipment,MotherHub_BHI-MotherHub_BNO-5,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,5,3
Shipment,MotherHub_BHI-MotherHub_BNO-6,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,6,5
Shipment,MotherHub_BHI-MotherHub_BNO-7,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,7,11
Shipment,MotherHub_BHI-MotherHub_BNO-8,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,8,18
Shipment,MotherHub_BHI-MotherHub_BNO-9,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,9,26
Shipment,MotherHub_BHI-MotherHub_BNO-10,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,10,33
Shipment,MotherHub_BHI-MotherHub_BNO-11,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,11,38
Shipment,MotherHub_BHI-MotherHub_BNO-12,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,12,41
Shipment,MotherHub_BHI-MotherHub_BNO-13,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,13,42
Shipment,MotherHub_BHI-MotherHub_BNO-14,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,14,43
Shipment,MotherHub_BHI-MotherHub_BNO-15,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,15,44
Shipment,MotherHub_BHI-MotherHub_BNO-16,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,16,39
Shipment,MotherHub_BHI-MotherHub_BNO-17,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,17,37
Shipment,MotherHub_BHI-MotherHub_BNO-18,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,18,37
Shipment,MotherHub_BHI-MotherHub_BNO-19,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,19,38
Shipment,MotherHub_BHI-MotherHub_BNO-20,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,20,39
Shipment,MotherHub_BHI-MotherHub_BNO-21,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,21,43
Shipment,MotherHub_BHI-MotherHub_BNO-22,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,22,49
Shipment,MotherHub_BHI-MotherHub_BNO-23,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,23,42
Shipment,MotherHub_BHI-MotherHub_CHN-0,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,0,9
Shipment,MotherHub_BHI-MotherHub_CHN-1,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,1,4
Shipment,MotherHub_BHI-MotherHub_CHN-2,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,2,3
Shipment,MotherHub_BHI-MotherHub_CHN-3,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,3,1
Shipment,MotherHub_BHI-MotherHub_CHN-4,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,4,1
Shipment,MotherHub_BHI-MotherHub_CHN-5,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,5,1
Shipment,MotherHub_BHI-MotherHub_CHN-6,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,6,3
Shipment,MotherHub_BHI-MotherHub_CHN-7,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,7,6
Shipment,MotherHub_BHI-MotherHub_CHN-8,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,8,8
Shipment,MotherHub_BHI-MotherHub_CHN-9,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,9,12
Shipment,MotherHub_BHI-MotherHub_CHN-10,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,10,14
Shipment,MotherHub_BHI-MotherHub_CHN-11,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,11,17
Shipment,MotherHub_BHI-MotherHub_CHN-12,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,12,18
Shipment,MotherHub_BHI-MotherHub_CHN-13,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,13,17
Shipment,MotherHub_BHI-MotherHub_CHN-14,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,14,17
Shipment,MotherHub_BHI-MotherHub_CHN-15,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,15,17
Shipment,MotherHub_BHI-MotherHub_CHN-16,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,16,18
Shipment,MotherHub_BHI-MotherHub_CHN-17,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,17,16
Shipment,MotherHub_BHI-MotherHub_CHN-18,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,18,16
Shipment,MotherHub_BHI-MotherHub_CHN-19,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,19,17
Shipment,MotherHub_BHI-MotherHub_CHN-20,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,20,19
Shipment,MotherHub_BHI-MotherHub_CHN-21,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,21,18
Shipment,MotherHub_BHI-MotherHub_CHN-22,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,22,20
Shipment,MotherHub_BHI-MotherHub_CHN-23,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,23,16
Shipment,MotherHub_BHI-MotherHub_CJB-0,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,0,2
Shipment,MotherHub_BHI-MotherHub_CJB-1,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,1,1
Shipment,MotherHub_BHI-MotherHub_CJB-2,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,2,0
Shipment,MotherHub_BHI-MotherHub_CJB-3,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,3,0
Shipment,MotherHub_BHI-MotherHub_CJB-4,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,4,0
Shipment,MotherHub_BHI-MotherHub_CJB-5,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,5,0
Shipment,MotherHub_BHI-MotherHub_CJB-6,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,6,1
Shipment,MotherHub_BHI-MotherHub_CJB-7,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,7,2
Shipment,MotherHub_BHI-MotherHub_CJB-8,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,8,4
Shipment,MotherHub_BHI-MotherHub_CJB-9,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,9,4
Shipment,MotherHub_BHI-MotherHub_CJB-10,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,10,5
Shipment,MotherHub_BHI-MotherHub_CJB-11,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,11,5
Shipment,MotherHub_BHI-MotherHub_CJB-12,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,12,5
Shipment,MotherHub_BHI-MotherHub_CJB-13,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,13,6
Shipment,MotherHub_BHI-MotherHub_CJB-14,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,14,6
Shipment,MotherHub_BHI-MotherHub_CJB-15,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,15,6
Shipment,MotherHub_BHI-MotherHub_CJB-16,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,16,6
Shipment,MotherHub_BHI-MotherHub_CJB-17,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,17,6
Shipment,MotherHub_BHI-MotherHub_CJB-18,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,18,6
Shipment,MotherHub_BHI-MotherHub_CJB-19,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,19,6
Shipment,MotherHub_BHI-MotherHub_CJB-20,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,20,7
Shipment,MotherHub_BHI-MotherHub_CJB-21,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,21,7
Shipment,MotherHub_BHI-MotherHub_CJB-22,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,22,6
Shipment,MotherHub_BHI-MotherHub_CJB-23,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,23,4
Shipment,MotherHub_BHI-MotherHub_GAU-0,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,0,13
Shipment,MotherHub_BHI-MotherHub_GAU-1,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,1,7
Shipment,MotherHub_BHI-MotherHub_GAU-2,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,2,2
Shipment,MotherHub_BHI-MotherHub_GAU-3,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,3,2
Shipment,MotherHub_BHI-MotherHub_GAU-4,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,4,1
Shipment,MotherHub_BHI-MotherHub_GAU-5,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,5,1
Shipment,MotherHub_BHI-MotherHub_GAU-6,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,6,3
Shipment,MotherHub_BHI-MotherHub_GAU-7,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,7,9
Shipment,MotherHub_BHI-MotherHub_GAU-8,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,8,14
Shipment,MotherHub_BHI-MotherHub_GAU-9,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,9,20
Shipment,MotherHub_BHI-MotherHub_GAU-10,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,10,22
Shipment,MotherHub_BHI-MotherHub_GAU-11,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,11,26
Shipment,MotherHub_BHI-MotherHub_GAU-12,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,12,28
Shipment,MotherHub_BHI-MotherHub_GAU-13,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,13,28
Shipment,MotherHub_BHI-MotherHub_GAU-14,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,14,27
Shipment,MotherHub_BHI-MotherHub_GAU-15,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,15,28
Shipment,MotherHub_BHI-MotherHub_GAU-16,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,16,27
Shipment,MotherHub_BHI-MotherHub_GAU-17,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,17,24
Shipment,MotherHub_BHI-MotherHub_GAU-18,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,18,26
Shipment,MotherHub_BHI-MotherHub_GAU-19,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,19,37
Shipment,MotherHub_BHI-MotherHub_GAU-20,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,20,37
Shipment,MotherHub_BHI-MotherHub_GAU-21,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,21,34
Shipment,MotherHub_BHI-MotherHub_GAU-22,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,22,29
Shipment,MotherHub_BHI-MotherHub_GAU-23,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,23,22
Shipment,MotherHub_BHI-MotherHub_GOA-0,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,0,7
Shipment,MotherHub_BHI-MotherHub_GOA-1,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,1,3
Shipment,MotherHub_BHI-MotherHub_GOA-2,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,2,2
Shipment,MotherHub_BHI-MotherHub_GOA-3,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,3,1
Shipment,MotherHub_BHI-MotherHub_GOA-4,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,4,1
Shipment,MotherHub_BHI-MotherHub_GOA-5,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,5,1
Shipment,MotherHub_BHI-MotherHub_GOA-6,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,6,1
Shipment,MotherHub_BHI-MotherHub_GOA-7,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,7,3
Shipment,MotherHub_BHI-MotherHub_GOA-8,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,8,6
Shipment,MotherHub_BHI-MotherHub_GOA-9,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,9,9
Shipment,MotherHub_BHI-MotherHub_GOA-10,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,10,11
Shipment,MotherHub_BHI-MotherHub_GOA-11,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,11,12
Shipment,MotherHub_BHI-MotherHub_GOA-12,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,12,15
Shipment,MotherHub_BHI-MotherHub_GOA-13,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,13,14
Shipment,MotherHub_BHI-MotherHub_GOA-14,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,14,14
Shipment,MotherHub_BHI-MotherHub_GOA-15,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,15,13
Shipment,MotherHub_BHI-MotherHub_GOA-16,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,16,12
Shipment,MotherHub_BHI-MotherHub_GOA-17,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,17,11
Shipment,MotherHub_BHI-MotherHub_GOA-18,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,18,11
Shipment,MotherHub_BHI-MotherHub_GOA-19,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,19,13
Shipment,MotherHub_BHI-MotherHub_GOA-20,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,20,13
Shipment,MotherHub_BHI-MotherHub_GOA-21,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,21,13
Shipment,MotherHub_BHI-MotherHub_GOA-22,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,22,13
Shipment,MotherHub_BHI-MotherHub_GOA-23,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,23,10
Shipment,MotherHub_BHI-MotherHub_IDR-0,19.2374896,73.0361464,22.777113,75.9021171,MotherHub_BHI,MotherHub_IDR,0,8
Shipment,MotherHub_BHI-MotherHub_IDR-1,19.2374896,73.0361464,22.777113,75.9021171,MotherHub_BHI,MotherHub_IDR,1,5
Shipment,MotherHub_BHI-MotherHub_IDR-2,19.2374896,73.0361464,22.777113,75.9021171,MotherHub_BHI,MotherHub_IDR,2,2
Shipment,MotherHub_BHI-MotherHub_IDR-3,19.2374896,73.0361464,22.777113,75.9021171,MotherHub_BHI,MotherHub_IDR,3,1
