Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,ready_time,Load,pickup_add_time
Shipment,MOTHERHUB_BAM-GHAZIABADMPHUB_DEL-p,28.545321,77.02914,28.68712,77.43751,MOTHERHUB_BAM,GHAZIABADMPHUB_DEL,,6,
Shipment,MOTHERHUB_BAM-GREATERNOIDAHUB_DEL-c,28.545321,77.02914,28.460267,77.523498,MOTHERHUB_BAM,GREATERNOIDAHUB_DEL,,320,
Shipment,MOTHERHUB_BAM-GREATERNOIDAHUB_DEL-p,28.545321,77.02914,28.460267,77.523498,MOTHERHUB_BAM,GREATERNOIDAHUB_DEL,,530,
Shipment,MOTHERHUB_BAM-GURGAONHUB_DEL-c,28.545321,77.02914,28.494505,77.069283,MOTHERHUB_BAM,GURGAONHUB_DEL,,144,
Shipment,MOTHERHUB_BAM-GURGAONHUB_DEL-p,28.545321,77.02914,28.494505,77.069283,MOTHERHUB_BAM,GURGAONHUB_DEL,,984,
Shipment,MOTHERHUB_BAM-GURGAONMANESARHUB_DEL-c,28.545321,77.02914,28.439369,77.011105,MOTHERHUB_BAM,GURGAONMANESARHUB_DEL,,189,
Shipment,MOTHERHUB_BAM-GURGAONMANESARHUB_DEL-p,28.545321,77.02914,28.439369,77.011105,MOTHERHUB_BAM,GURGAONMANESARHUB_DEL,,773,
Shipment,MOTHERHUB_BAM-GURGAONMANESARMPHUB_DEL-c,28.545321,77.02914,28.439369,77.011105,MOTHERHUB_BAM,GURGAONMANESARMPHUB_DEL,,158,
Shipment,MOTHERHUB_BAM-GURGAONMANESARMPHUB_DEL-p,28.545321,77.02914,28.439369,77.011105,MOTHERHUB_BAM,GURGAONMANESARMPHUB_DEL,,11,
Shipment,MOTHERHUB_BAM-GURGAONMPHUB_DEL-c,28.545321,77.02914,28.494505,77.069283,MOTHERHUB_BAM,GURGAONMPHUB_DEL,,72,
Shipment,MOTHERHUB_BAM-GURGAONMPHUB_DEL-p,28.545321,77.02914,28.494505,77.069283,MOTHERHUB_BAM,GURGAONMPHUB_DEL,,4,
Shipment,MOTHERHUB_BAM-JHILMILMPHUB_DEL-c,28.545321,77.02914,28.7,77.3,MOTHERHUB_BAM,JHILMILMPHUB_DEL,72000,430,14400
Shipment,MOTHERHUB_BAM-JHILMILMPHUB_DEL-p,28.545321,77.02914,28.7,77.3,MOTHERHUB_BAM,JHILMILMPHUB_DEL,72000,380,0
