Type,key,center_lat,center_long,dest_lat,dest_long,src,destination,Ready_time,Load,Delivery_time
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,64800,34,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,68400,32,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,72000,31,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,75600,33,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,79200,40,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,82800,41,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,86400,44,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,90000,39,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,93600,40,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,97200,30,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,14400,25,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,18000,13,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,21600,7,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,25200,4,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,28800,3,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,32400,4,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,36000,9,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,39600,17,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,43200,37,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,46800,50,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,50400,49,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,54000,55,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,57600,48,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,61200,51,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,64800,53,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,68400,49,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,72000,49,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,75600,51,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,79200,62,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,82800,63,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,86400,68,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,90000,61,223200
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,93600,61,223200
