Type,Key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,Ready_time,load,Resort_time_at_dest
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-3-0,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,10800,146,0
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-3-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,10800,3,14400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-10.26444444-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,36952,32,14400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-22.7475-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,81891,26,14400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-2.82777778-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,10180,3,14400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-2.51138889-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,9041,2,14400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-3.22777778-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,11620,11,14400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-16.43055556-0,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,59150,120,0
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-2.97888889-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,10724,4,14400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-17.59166667-0,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,63330,279,0
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-2.67-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,9612,2,14400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-18.14777778-14400,12.9842798,77.8242648,17.3098466,76.3816097,MOTHERHUB_BLR,GULBARGAHUB_GUL,65332,31,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-17.61166667-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,63402,10,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-18.75472222-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,67517,4,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-22.22166667-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,79998,42,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-3-0,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,10800,146,0
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-3-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,10800,3,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-10.26444444-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,36952,31,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-22.7475-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,81891,30,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-2.82777778-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,10180,3,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-2.51138889-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,9041,2,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-3.22777778-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,11620,12,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-16.43055556-0,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,59150,72,0
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-2.97888889-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,10724,4,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-17.59166667-0,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,63330,259,0
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-2.67-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,9612,2,14400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-18.14777778-14400,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,65332,36,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-17.61166667-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,63402,10,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-18.75472222-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,67517,5,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-22.22166667-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,79998,44,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-3-0,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,10800,188,0
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-3-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,10800,4,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-10.26444444-0,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,36952,61,0
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-22.7475-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,81891,29,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-2.82777778-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,10180,3,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-2.51138889-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,9041,2,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-3.22777778-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,11620,11,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-16.43055556-0,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,59150,95,0
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-2.97888889-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,10724,4,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-17.59166667-0,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,63330,280,0
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-2.67-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,9612,1,14400
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-18.14777778-14400,12.9842798,77.8242648,12.724809,77.823444,MOTHERHUB_BLR,HOSURHUB_HOS,65332,27,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-17.61166667-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,63402,9,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-18.75472222-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,67517,5,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-22.22166667-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,79998,42,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-3-0,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,10800,161,0
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-3-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,10800,3,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-10.26444444-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,36952,40,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-22.7475-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,81891,23,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-2.82777778-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,10180,3,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-2.51138889-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,9041,2,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-3.22777778-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,11620,9,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-16.43055556-0,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,59150,70,0
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-2.97888889-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,10724,3,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-17.59166667-0,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,63330,246,0
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-2.67-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,9612,2,14400
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-18.14777778-14400,12.9842798,77.8242648,15.353424,75.1411301,MOTHERHUB_BLR,HUBLIHUB_HBX,65332,29,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-17.61166667-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,63402,9,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-18.75472222-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,67517,5,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-22.22166667-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,79998,43,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-3-0,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,10800,170,0
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-3-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,10800,3,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-10.26444444-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,36952,40,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-22.7475-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,81891,26,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-2.82777778-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,10180,3,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-2.51138889-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,9041,2,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-3.22777778-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,11620,11,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-16.43055556-0,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,59150,72,0
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-2.97888889-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,10724,3,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-17.59166667-0,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,63330,277,0
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-2.67-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,9612,2,14400
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-18.14777778-14400,12.9842798,77.8242648,12.3519896,76.6260603,MOTHERHUB_BLR,JAYDEVNAGARHUB_MYS,65332,30,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-17.61166667-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,63402,13,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-18.75472222-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,67517,4,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-22.22166667-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,79998,55,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-3-0,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,10800,220,0
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-3-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,10800,3,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-10.26444444-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,36952,51,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-22.7475-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,81891,35,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-2.82777778-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,10180,3,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-2.51138889-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,9041,2,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-3.22777778-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,11620,15,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-16.43055556-0,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,59150,100,0
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-2.97888889-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,10724,5,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-17.59166667-0,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,63330,366,0
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-2.67-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,9612,3,14400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-18.14777778-14400,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,65332,39,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-17.61166667-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,63402,4,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-18.75472222-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,67517,2,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-22.22166667-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,79998,33,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-3-0,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,10800,54,0
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-3-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,10800,2,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-10.26444444-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,36952,13,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-22.7475-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,81891,10,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-2.82777778-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,10180,3,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-2.51138889-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,9041,2,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-3.22777778-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,11620,3,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-16.43055556-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,59150,23,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-2.97888889-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,10724,2,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-17.59166667-0,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,63330,94,0
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-2.67-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,9612,1,14400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-18.14777778-14400,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,65332,12,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-17.61166667-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,63402,6,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-18.75472222-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,67517,3,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-22.22166667-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,79998,27,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-3-0,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,10800,114,0
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-3-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,10800,2,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-10.26444444-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,36952,22,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-22.7475-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,81891,15,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-2.82777778-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,10180,3,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-2.51138889-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,9041,2,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-3.22777778-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,11620,6,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-16.43055556-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,59150,48,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-2.97888889-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,10724,3,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-17.59166667-0,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,63330,162,0
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-2.67-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,9612,1,14400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-18.14777778-14400,12.9842798,77.8242648,11.30493,75.877052,MOTHERHUB_BLR,KUNNAMANGALAMHUB_KNM,65332,14,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-17.61166667-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,63402,15,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-18.75472222-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,67517,6,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-22.22166667-0,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,79998,76,0
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-3-0,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,10800,283,0
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-3-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,10800,4,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-10.26444444-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,36952,48,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-22.7475-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,81891,38,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-2.82777778-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,10180,3,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-2.51138889-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,9041,2,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-3.22777778-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,11620,16,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-16.43055556-0,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,59150,103,0
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-2.97888889-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,10724,8,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-17.59166667-0,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,63330,439,0
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-2.67-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,9612,4,14400
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-18.14777778-14400,12.9842798,77.8242648,11.1447586,76.0647811,MOTHERHUB_BLR,MALAPURAMHUB_MLP,65332,34,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-17.61166667-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,63402,3,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-18.75472222-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,67517,2,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-22.22166667-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,79998,15,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-3-0,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,10800,60,0
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-3-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,10800,2,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-10.26444444-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,36952,14,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-22.7475-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,81891,7,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-2.82777778-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,10180,3,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-2.51138889-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,9041,2,14400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-3.22777778-14400,12.9842798,77.8242648,12.5272724,76.8847654,MOTHERHUB_BLR,MANDYAHUB_MNY,11620,3,14400
