 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           ,,,
27, 0-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_PTI ,21783,21783,6391613,,,
27, 0-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_CHN ,21783,21783,6391613,,,
27, 0-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_AMD ,43567,43567,12783227,,,
27, 0-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_CHN ,43567,43567,12783227,,,
27, 0-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_AMD ,108835,108835,31934174,,,
27, 0-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_MED ,132890,132890,38992255,,,
27, 0-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_STV ,132890,132890,38992255,,,
27, 0-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_MED ,215900,215900,63348772,,,
27, 0-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_CHN ,278824,278824,81811596,,,
27, 0-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_CHN ,278824,278824,81811596,77.4511111111,3.2271296296,81811.596
27, 0-MOTHERHUB_JAI-32   , end                   , -               ,278824, undef           ,81811596,,,
,,,,,,,,,
28, 5-MOTHERHUB_JAI-32   , start                 , -               , undef           ,0,0,,,
28, 5-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_STV ,21783,21783,6391613,,,
28, 5-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_AMD ,21783,21783,6391613,,,
28, 5-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_AMD ,108835,108835,31933963,,,
28, 5-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_STV ,132889,132889,38992044,36.9136111111,1.5380671296,38992.044
28, 5-MOTHERHUB_JAI-32   , end                   , -               ,132889, undef           ,38992044,,,
