type,vehicleID,src_lat,src_long,Fleet_Type,Capacity ,connectionTime
Air,MotherHub_GRG_9W_819,28.41544,77.002051,9W_819,1000000000,11.17
Air,MotherHub_GRG_9W_811,28.41544,77.002051,9W_811,1000000000,13.33
Air,MotherHub_GRG_9W_834,28.41544,77.002051,9W_834,1000000000,15.75
Air,MotherHub_GRG_9W_821,28.41544,77.002051,9W_821,1000000000,1.83
Air,MotherHub_GRG_9W_832,28.41544,77.002051,9W_832,1000000000,11.33
Air,MotherHub_GRG_9W_739,28.41544,77.002051,9W_739,1000000000,15.58
Air,MotherHub_GRG_9W_332,28.41544,77.002051,9W_332,1000000000,2.08
Air,MotherHub_GRG_9W_352,28.41544,77.002051,9W_352,1000000000,9
Air,MotherHub_GRG_9W_308,28.41544,77.002051,9W_308,1000000000,10.42
Air,MotherHub_GRG_9W_373,28.41544,77.002051,9W_373,1000000000,11.25
Air,MotherHub_GRG_9W_7072_/_S2_4351,28.41544,77.002051,9W_7072_/_S2_4351,1000000000,10.42
Air,MotherHub_GRG_9W_365_,28.41544,77.002051,9W_365_,1000000000,3.17
Air,MotherHub_GRG_9W_316,28.41544,77.002051,9W_316,1000000000,6.5
Air,MotherHub_GRG_9W_340,28.41544,77.002051,9W_340,1000000000,7.67
Air,MotherHub_GRG_9W_362,28.41544,77.002051,9W_362,1000000000,12.75
Air,MotherHub_GRG_9W_334,28.41544,77.002051,9W_334,1000000000,13.25
Air,MotherHub_GRG_9W_356,28.41544,77.002051,9W_356,1000000000,14.25
Air,MotherHub_GRG_9W_354,28.41544,77.002051,9W_354,1000000000,14.75
Air,MotherHub_GRG_9W_312,28.41544,77.002051,9W_312,1000000000,15.83
Air,MotherHub_GRG_9W_384,28.41544,77.002051,9W_384,1000000000,16.83
Air,MotherHub_GRG_9W_304,28.41544,77.002051,9W_304,1000000000,17.83
Air,MotherHub_GRG_9W_727,28.41544,77.002051,9W_727,1000000000,6.5
Air,MotherHub_GRG_9W_730,28.41544,77.002051,9W_730,1000000000,9.58
Air,MotherHub_GRG_9W_912,28.41544,77.002051,9W_912,1000000000,11.08
Air,MotherHub_DEL_6E_494,28.52497,77.290408,6E_494,1000000000,2
Air,MotherHub_DEL_6E_652,28.52497,77.290408,6E_652,1000000000,3.75
Air,MotherHub_DEL_6E_5126,28.52497,77.290408,6E_5126,1000000000,7.33
Air,MotherHub_DEL_6E_581,28.52497,77.290408,6E_581,1000000000,9.25
Air,MotherHub_DEL_6E_493,28.52497,77.290408,6E_493,1000000000,10.67
Air,MotherHub_DEL_6E_5192,28.52497,77.290408,6E_5192,1000000000,10.75
Air,MotherHub_DEL_6E_6819,28.52497,77.290408,6E_6819,1000000000,0.42
Air,MotherHub_DEL_6E_135,28.52497,77.290408,6E_135,1000000000,5.42
Air,MotherHub_DEL_6E_929,28.52497,77.290408,6E_929,1000000000,9.83
Air,MotherHub_DEL_6E_436,28.52497,77.290408,6E_436,1000000000,11.83
Air,MotherHub_DEL_6E_221,28.52497,77.290408,6E_221,1000000000,14.92
Air,MotherHub_DEL_6E_894,28.52497,77.290408,6E_894,1000000000,16.17
Air,MotherHub_DEL_6E_6213,28.52497,77.290408,6E_6213,1000000000,1.67
Air,MotherHub_DEL_6E_985,28.52497,77.290408,6E_985,1000000000,1.67
Air,MotherHub_DEL_6E_3752,28.52497,77.290408,6E_3752,1000000000,8.83
Air,MotherHub_DEL_6E_177,28.52497,77.290408,6E_177,1000000000,9.58
Air,MotherHub_DEL_6E_757,28.52497,77.290408,6E_757,1000000000,2.67
Air,MotherHub_DEL_6E_393,28.52497,77.290408,6E_393,1000000000,3.25
Air,MotherHub_DEL_6E_201,28.52497,77.290408,6E_201,1000000000,7.83
Air,MotherHub_DEL_6E_4999,28.52497,77.290408,6E_4999,1000000000,12.5
Air,MotherHub_DEL_6E_421,28.52497,77.290408,6E_421,1000000000,2.42
Air,MotherHub_DEL_6E_509,28.52497,77.290408,6E_509,1000000000,6.83
Air,MotherHub_DEL_6E_209,28.52497,77.290408,6E_209,1000000000,12.92
Air,MotherHub_DEL_SG152,28.52497,77.290408,SG152,1000000000,5.5
Air,MotherHub_DEL_SG475,28.52497,77.290408,SG475,1000000000,11
Air,MotherHub_DEL_6E_251,28.52497,77.290408,6E_251,1000000000,1.75
Air,MotherHub_DEL_6E_939,28.52497,77.290408,6E_939,1000000000,2.83
Air,MotherHub_DEL_6E_3645,28.52497,77.290408,6E_3645,1000000000,5.75
Air,MotherHub_DEL_6E_5193,28.52497,77.290408,6E_5193,1000000000,12.33
Air,MotherHub_DEL_6E_701,28.52497,77.290408,6E_701,1000000000,2.17
Air,MotherHub_DEL_6E_669,28.52497,77.290408,6E_669,1000000000,4.83
Air,MotherHub_DEL_6E_6132,28.52497,77.290408,6E_6132,1000000000,7.25
Air,MotherHub_DEL_6E_211,28.52497,77.290408,6E_211,1000000000,10.83
Air,MotherHub_DEL_6E_887,28.52497,77.290408,6E_887,1000000000,13.42
Air,MotherHub_DEL_6E_111,28.52497,77.290408,6E_111,1000000000,17.42
Air,MotherHub_DEL_6E_719,28.52497,77.290408,6E_719,1000000000,0.5
Air,MotherHub_DEL_6E_5313,28.52497,77.290408,6E_5313,1000000000,7.5
Air,MotherHub_DEL_6E_554,28.52497,77.290408,6E_554,1000000000,2.67
Air,MotherHub_DEL_6E_4062,28.52497,77.290408,6E_4062,1000000000,4.75
Air,MotherHub_DEL_6E_653,28.52497,77.290408,6E_653,1000000000,5.08
Air,MotherHub_DEL_6E_5114,28.52497,77.290408,6E_5114,1000000000,9.33
Air,MotherHub_DEL_SG160,28.52497,77.290408,SG160,1000000000,3.83
Air,MotherHub_DEL_6E_4961,28.52497,77.290408,6E_4961,1000000000,8
Air,MotherHub_DEL_6E_961,28.52497,77.290408,6E_961,1000000000,11.75
Air,MotherHub_DEL_6E_517,28.52497,77.290408,6E_517,1000000000,1.42
Air,MotherHub_DEL_6E_153,28.52497,77.290408,6E_153,1000000000,13.42
Air,MotherHub_DEL_6E_157,28.52497,77.290408,6E_157,1000000000,15.67
Air,MotherHub_DEL_6E_133,28.52497,77.290408,6E_133,1000000000,0.33
Air,MotherHub_DEL_6E_481,28.52497,77.290408,6E_481,1000000000,12
Air,MotherHub_DEL_6E_839,28.52497,77.290408,6E_839,1000000000,9.67
Air,MotherHub_DEL_6E_765,28.52497,77.290408,6E_765,1000000000,0.17
Air,MotherHub_DEL_6E_747,28.52497,77.290408,6E_747,1000000000,11.08
Air,MotherHub_DEL_6E_679,28.52497,77.290408,6E_679,1000000000,9.08
Air,MotherHub_DEL_6E_861,28.52497,77.290408,6E_861,1000000000,1.17
Air,MotherHub_DEL_6E_203,28.52497,77.290408,6E_203,1000000000,10.08
Air,MotherHub_DEL_6E_663,28.52497,77.290408,6E_663,1000000000,11.58
Air,MotherHub_DEL_6E_621,28.52497,77.290408,6E_621,1000000000,0.58
Air,MotherHub_DEL_6E_105,28.52497,77.290408,6E_105,1000000000,9.75
Air,MotherHub_DEL_AI_401,28.52497,77.290408,AI_401,1000000000,2
Air,MotherHub_DEL_AI_020,28.52497,77.290408,AI_020,1000000000,9.25
Air,MotherHub_DEL_AI_764,28.52497,77.290408,AI_764,1000000000,12
Air,MotherHub_DEL_AI_022,28.52497,77.290408,AI_022,1000000000,15.25
Air,MotherHub_DEL_AI_560,28.52497,77.290408,AI_560,1000000000,1.83
Air,MotherHub_DEL_AI_542,28.52497,77.290408,AI_542,1000000000,4.83
Air,MotherHub_DEL_AI_544,28.52497,77.290408,AI_544,1000000000,8.25
Air,MotherHub_DEL_AI_839,28.52497,77.290408,AI_839,1000000000,15.92
Air,MotherHub_DEL_AI_439,28.52497,77.290408,AI_439,1000000000,1.92
Air,MotherHub_DEL_AI_429,28.52497,77.290408,AI_429,1000000000,5.5
Air,MotherHub_DEL_AI_042,28.52497,77.290408,AI_042,1000000000,12.25
Air,MotherHub_DEL_AI_540,28.52497,77.290408,AI_540,1000000000,15.92
Air,MotherHub_DEL_AI851,28.52497,77.290408,AI851,1000000000,0
Air,MotherHub_DEL_AI849,28.52497,77.290408,AI849,1000000000,11
Air,MotherHub_DEL_AI477,28.52497,77.290408,AI477,1000000000,0.67
Air,MotherHub_DEL_AI_469,28.52497,77.290408,AI_469,1000000000,0.75
Air,MotherHub_DEL_S2_4837,28.52497,77.290408,S2_4837,1000000000,4.58
Air,MotherHub_DEL_9W823,28.52497,77.290408,9W823,1000000000,9.33
Air,MotherHub_DEL_9W834,28.52497,77.290408,9W834,1000000000,15.75
Air,MotherHub_DEL_9W854,28.52497,77.290408,9W854,1000000000,9.92
Air,MotherHub_DEL_9W832,28.52497,77.290408,9W832,1000000000,11.33
Air,MotherHub_DEL_9W739,28.52497,77.290408,9W739,1000000000,15.58
Air,MotherHub_DEL_9W643,28.52497,77.290408,9W643,1000000000,15.75
Air,MotherHub_DEL_S2_4282,28.52497,77.290408,S2_4282,1000000000,15.42
Air,MotherHub_DEL_9W907,28.52497,77.290408,9W907,1000000000,5.83
Air,MotherHub_DEL_9W358,28.52497,77.290408,9W358,1000000000,5.5
Air,MotherHub_DEL_9W316,28.52497,77.290408,9W316,1000000000,6.5
Air,MotherHub_DEL_9W367,28.52497,77.290408,9W367,1000000000,12.25
Air,MotherHub_DEL_9W603,28.52497,77.290408,9W603,1000000000,7.17
Air,MotherHub_DEL_9W_7154_/_S2_4688,28.52497,77.290408,9W_7154_/_S2_4688,1000000000,0.33
Air,MotherHub_DEL_9W_807,28.52497,77.290408,9W_807,1000000000,2.17
Air,MotherHub_DEL_9W_817,28.52497,77.290408,9W_817,1000000000,3.08
Air,MotherHub_DEL_9W_819,28.52497,77.290408,9W_819,1000000000,11.17
Air,MotherHub_DEL_9W_811,28.52497,77.290408,9W_811,1000000000,13.33
Air,MotherHub_DEL_9W_834,28.52497,77.290408,9W_834,1000000000,15.75
Air,MotherHub_DEL_9W_821,28.52497,77.290408,9W_821,1000000000,1.83
Air,MotherHub_DEL_9W_832,28.52497,77.290408,9W_832,1000000000,11.33
Air,MotherHub_DEL_9W_739,28.52497,77.290408,9W_739,1000000000,15.58
Air,MotherHub_DEL_9W_332,28.52497,77.290408,9W_332,1000000000,2.08
Air,MotherHub_DEL_9W_352,28.52497,77.290408,9W_352,1000000000,9
Air,MotherHub_DEL_9W_308,28.52497,77.290408,9W_308,1000000000,10.42
Air,MotherHub_DEL_9W_373,28.52497,77.290408,9W_373,1000000000,11.25
Air,MotherHub_DEL_9W_7072_/_S2_4351,28.52497,77.290408,9W_7072_/_S2_4351,1000000000,10.42
Air,MotherHub_DEL_9W_365_,28.52497,77.290408,9W_365_,1000000000,3.17
Air,MotherHub_DEL_9W_316,28.52497,77.290408,9W_316,1000000000,6.5
Air,MotherHub_DEL_9W_340,28.52497,77.290408,9W_340,1000000000,7.67
Air,MotherHub_DEL_9W_362,28.52497,77.290408,9W_362,1000000000,12.75
Air,MotherHub_DEL_9W_334,28.52497,77.290408,9W_334,1000000000,13.25
Air,MotherHub_DEL_9W_356,28.52497,77.290408,9W_356,1000000000,14.25
Air,MotherHub_DEL_9W_354,28.52497,77.290408,9W_354,1000000000,14.75
Air,MotherHub_DEL_9W_312,28.52497,77.290408,9W_312,1000000000,15.83
Air,MotherHub_DEL_9W_384,28.52497,77.290408,9W_384,1000000000,16.83
Air,MotherHub_DEL_9W_304,28.52497,77.290408,9W_304,1000000000,17.83
Air,MotherHub_DEL_9W_727,28.52497,77.290408,9W_727,1000000000,6.5
Air,MotherHub_DEL_9W_730,28.52497,77.290408,9W_730,1000000000,9.58
Air,MotherHub_DEL_9W_912,28.52497,77.290408,9W_912,1000000000,11.08
Air,MotherHub_PTI_6E_494,28.294166,76.855804,6E_494,1000000000,2
Air,MotherHub_PTI_6E_652,28.294166,76.855804,6E_652,1000000000,3.75
Air,MotherHub_PTI_6E_5126,28.294166,76.855804,6E_5126,1000000000,7.33
Air,MotherHub_PTI_6E_581,28.294166,76.855804,6E_581,1000000000,9.25
Air,MotherHub_PTI_6E_493,28.294166,76.855804,6E_493,1000000000,10.67
Air,MotherHub_PTI_6E_5192,28.294166,76.855804,6E_5192,1000000000,10.75
Air,MotherHub_PTI_6E_6819,28.294166,76.855804,6E_6819,1000000000,0.42
Air,MotherHub_PTI_6E_135,28.294166,76.855804,6E_135,1000000000,5.42
Air,MotherHub_PTI_6E_929,28.294166,76.855804,6E_929,1000000000,9.83
Air,MotherHub_PTI_6E_436,28.294166,76.855804,6E_436,1000000000,11.83
Air,MotherHub_PTI_6E_221,28.294166,76.855804,6E_221,1000000000,14.92
Air,MotherHub_PTI_6E_894,28.294166,76.855804,6E_894,1000000000,16.17
Air,MotherHub_PTI_6E_6213,28.294166,76.855804,6E_6213,1000000000,1.67
Air,MotherHub_PTI_6E_985,28.294166,76.855804,6E_985,1000000000,1.67
Air,MotherHub_PTI_6E_3752,28.294166,76.855804,6E_3752,1000000000,8.83
Air,MotherHub_PTI_6E_177,28.294166,76.855804,6E_177,1000000000,9.58
Air,MotherHub_PTI_6E_757,28.294166,76.855804,6E_757,1000000000,2.67
Air,MotherHub_PTI_6E_393,28.294166,76.855804,6E_393,1000000000,3.25
Air,MotherHub_PTI_6E_201,28.294166,76.855804,6E_201,1000000000,7.83
Air,MotherHub_PTI_6E_4999,28.294166,76.855804,6E_4999,1000000000,12.5
Air,MotherHub_PTI_6E_421,28.294166,76.855804,6E_421,1000000000,2.42
Air,MotherHub_PTI_6E_509,28.294166,76.855804,6E_509,1000000000,6.83
Air,MotherHub_PTI_6E_209,28.294166,76.855804,6E_209,1000000000,12.92
Air,MotherHub_PTI_SG152,28.294166,76.855804,SG152,1000000000,5.5
Air,MotherHub_PTI_SG475,28.294166,76.855804,SG475,1000000000,11
Air,MotherHub_PTI_6E_251,28.294166,76.855804,6E_251,1000000000,1.75
Air,MotherHub_PTI_6E_939,28.294166,76.855804,6E_939,1000000000,2.83
Air,MotherHub_PTI_6E_3645,28.294166,76.855804,6E_3645,1000000000,5.75
Air,MotherHub_PTI_6E_5193,28.294166,76.855804,6E_5193,1000000000,12.33
Air,MotherHub_PTI_6E_701,28.294166,76.855804,6E_701,1000000000,2.17
Air,MotherHub_PTI_6E_669,28.294166,76.855804,6E_669,1000000000,4.83
Air,MotherHub_PTI_6E_6132,28.294166,76.855804,6E_6132,1000000000,7.25
Air,MotherHub_PTI_6E_211,28.294166,76.855804,6E_211,1000000000,10.83
Air,MotherHub_PTI_6E_887,28.294166,76.855804,6E_887,1000000000,13.42
Air,MotherHub_PTI_6E_111,28.294166,76.855804,6E_111,1000000000,17.42
Air,MotherHub_PTI_6E_719,28.294166,76.855804,6E_719,1000000000,0.5
Air,MotherHub_PTI_6E_5313,28.294166,76.855804,6E_5313,1000000000,7.5
Air,MotherHub_PTI_6E_554,28.294166,76.855804,6E_554,1000000000,2.67
Air,MotherHub_PTI_6E_4062,28.294166,76.855804,6E_4062,1000000000,4.75
Air,MotherHub_PTI_6E_653,28.294166,76.855804,6E_653,1000000000,5.08
Air,MotherHub_PTI_6E_5114,28.294166,76.855804,6E_5114,1000000000,9.33
Air,MotherHub_PTI_SG160,28.294166,76.855804,SG160,1000000000,3.83
Air,MotherHub_PTI_6E_4961,28.294166,76.855804,6E_4961,1000000000,8
Air,MotherHub_PTI_6E_961,28.294166,76.855804,6E_961,1000000000,11.75
Air,MotherHub_PTI_6E_517,28.294166,76.855804,6E_517,1000000000,1.42
Air,MotherHub_PTI_6E_153,28.294166,76.855804,6E_153,1000000000,13.42
Air,MotherHub_PTI_6E_157,28.294166,76.855804,6E_157,1000000000,15.67
Air,MotherHub_PTI_6E_133,28.294166,76.855804,6E_133,1000000000,0.33
Air,MotherHub_PTI_6E_481,28.294166,76.855804,6E_481,1000000000,12
Air,MotherHub_PTI_6E_839,28.294166,76.855804,6E_839,1000000000,9.67
Air,MotherHub_PTI_6E_765,28.294166,76.855804,6E_765,1000000000,0.17
Air,MotherHub_PTI_6E_747,28.294166,76.855804,6E_747,1000000000,11.08
Air,MotherHub_PTI_6E_679,28.294166,76.855804,6E_679,1000000000,9.08
Air,MotherHub_PTI_6E_861,28.294166,76.855804,6E_861,1000000000,1.17
Air,MotherHub_PTI_6E_203,28.294166,76.855804,6E_203,1000000000,10.08
Air,MotherHub_PTI_6E_663,28.294166,76.855804,6E_663,1000000000,11.58
Air,MotherHub_PTI_6E_621,28.294166,76.855804,6E_621,1000000000,0.58
Air,MotherHub_PTI_6E_105,28.294166,76.855804,6E_105,1000000000,9.75
Air,MotherHub_PTI_AI_401,28.294166,76.855804,AI_401,1000000000,2
Air,MotherHub_PTI_AI_020,28.294166,76.855804,AI_020,1000000000,9.25
Air,MotherHub_PTI_AI_764,28.294166,76.855804,AI_764,1000000000,12
Air,MotherHub_PTI_AI_022,28.294166,76.855804,AI_022,1000000000,15.25
Air,MotherHub_PTI_AI_560,28.294166,76.855804,AI_560,1000000000,1.83
Air,MotherHub_PTI_AI_542,28.294166,76.855804,AI_542,1000000000,4.83
Air,MotherHub_PTI_AI_544,28.294166,76.855804,AI_544,1000000000,8.25
Air,MotherHub_PTI_AI_839,28.294166,76.855804,AI_839,1000000000,15.92
Air,MotherHub_PTI_AI_439,28.294166,76.855804,AI_439,1000000000,1.92
Air,MotherHub_PTI_AI_429,28.294166,76.855804,AI_429,1000000000,5.5
Air,MotherHub_PTI_AI_042,28.294166,76.855804,AI_042,1000000000,12.25
Air,MotherHub_PTI_AI_540,28.294166,76.855804,AI_540,1000000000,15.92
Air,MotherHub_PTI_AI851,28.294166,76.855804,AI851,1000000000,0
Air,MotherHub_PTI_AI849,28.294166,76.855804,AI849,1000000000,11
Air,MotherHub_PTI_AI477,28.294166,76.855804,AI477,1000000000,0.67
Air,MotherHub_PTI_AI_469,28.294166,76.855804,AI_469,1000000000,0.75
Air,MotherHub_PTI_S2_4837,28.294166,76.855804,S2_4837,1000000000,4.58
Air,MotherHub_PTI_9W823,28.294166,76.855804,9W823,1000000000,9.33
Air,MotherHub_PTI_9W834,28.294166,76.855804,9W834,1000000000,15.75
Air,MotherHub_PTI_9W854,28.294166,76.855804,9W854,1000000000,9.92
Air,MotherHub_PTI_9W832,28.294166,76.855804,9W832,1000000000,11.33
Air,MotherHub_PTI_9W739,28.294166,76.855804,9W739,1000000000,15.58
Air,MotherHub_PTI_9W643,28.294166,76.855804,9W643,1000000000,15.75
Air,MotherHub_PTI_S2_4282,28.294166,76.855804,S2_4282,1000000000,15.42
Air,MotherHub_PTI_9W907,28.294166,76.855804,9W907,1000000000,5.83
Air,MotherHub_PTI_9W358,28.294166,76.855804,9W358,1000000000,5.5
Air,MotherHub_PTI_9W316,28.294166,76.855804,9W316,1000000000,6.5
Air,MotherHub_PTI_9W367,28.294166,76.855804,9W367,1000000000,12.25
Air,MotherHub_PTI_9W603,28.294166,76.855804,9W603,1000000000,7.17
Air,MotherHub_PTI_9W_7154_/_S2_4688,28.294166,76.855804,9W_7154_/_S2_4688,1000000000,0.33
Air,MotherHub_PTI_9W_807,28.294166,76.855804,9W_807,1000000000,2.17
Air,MotherHub_PTI_9W_817,28.294166,76.855804,9W_817,1000000000,3.08
Air,MotherHub_PTI_9W_819,28.294166,76.855804,9W_819,1000000000,11.17
Air,MotherHub_PTI_9W_811,28.294166,76.855804,9W_811,1000000000,13.33
Air,MotherHub_PTI_9W_834,28.294166,76.855804,9W_834,1000000000,15.75
Air,MotherHub_PTI_9W_821,28.294166,76.855804,9W_821,1000000000,1.83
Air,MotherHub_PTI_9W_832,28.294166,76.855804,9W_832,1000000000,11.33
Air,MotherHub_PTI_9W_739,28.294166,76.855804,9W_739,1000000000,15.58
Air,MotherHub_PTI_9W_332,28.294166,76.855804,9W_332,1000000000,2.08
Air,MotherHub_PTI_9W_352,28.294166,76.855804,9W_352,1000000000,9
Air,MotherHub_PTI_9W_308,28.294166,76.855804,9W_308,1000000000,10.42
Air,MotherHub_PTI_9W_373,28.294166,76.855804,9W_373,1000000000,11.25
Air,MotherHub_PTI_9W_7072_/_S2_4351,28.294166,76.855804,9W_7072_/_S2_4351,1000000000,10.42
Air,MotherHub_PTI_9W_365_,28.294166,76.855804,9W_365_,1000000000,3.17
Air,MotherHub_PTI_9W_316,28.294166,76.855804,9W_316,1000000000,6.5
Air,MotherHub_PTI_9W_340,28.294166,76.855804,9W_340,1000000000,7.67
Air,MotherHub_PTI_9W_362,28.294166,76.855804,9W_362,1000000000,12.75
Air,MotherHub_PTI_9W_334,28.294166,76.855804,9W_334,1000000000,13.25
Air,MotherHub_PTI_9W_356,28.294166,76.855804,9W_356,1000000000,14.25
Air,MotherHub_PTI_9W_354,28.294166,76.855804,9W_354,1000000000,14.75
Air,MotherHub_PTI_9W_312,28.294166,76.855804,9W_312,1000000000,15.83
Air,MotherHub_PTI_9W_384,28.294166,76.855804,9W_384,1000000000,16.83
Air,MotherHub_PTI_9W_304,28.294166,76.855804,9W_304,1000000000,17.83
Air,MotherHub_PTI_9W_727,28.294166,76.855804,9W_727,1000000000,6.5
Air,MotherHub_PTI_9W_730,28.294166,76.855804,9W_730,1000000000,9.58
Air,MotherHub_PTI_9W_912,28.294166,76.855804,9W_912,1000000000,11.08
Air,MotherHub_DKN_6E238_/_6E_208,22.739951,88.317675,6E238_/_6E_208,1000000000,1
Air,MotherHub_DKN_9W662,22.739951,88.317675,9W662,1000000000,5.5
Air,MotherHub_DKN_S2_4264,22.739951,88.317675,S2_4264,1000000000,6
Air,MotherHub_DKN_9W626,22.739951,88.317675,9W626,1000000000,4.42
Air,MotherHub_DKN_6E462,22.739951,88.317675,6E462,1000000000,2.17
Air,MotherHub_DKN_6E659,22.739951,88.317675,6E659,1000000000,5.92
Air,MotherHub_DKN_G8_537,22.739951,88.317675,G8_537,1000000000,13.75
Air,MotherHub_DKN_SG514,22.739951,88.317675,SG514,1000000000,1.92
Air,MotherHub_DKN_6E906,22.739951,88.317675,6E906,1000000000,2.08
Air,MotherHub_DKN_6E425,22.739951,88.317675,6E425,1000000000,10.83
Air,MotherHub_DKN_SG_488,22.739951,88.317675,SG_488,1000000000,3
Air,MotherHub_DKN_6E202',22.739951,88.317675,6E202',1000000000,7.75
Air,MotherHub_DKN_6E275',22.739951,88.317675,6E275',1000000000,9.33
Air,MotherHub_DKN_6E293',22.739951,88.317675,6E293',1000000000,2.33
Air,MotherHub_DKN_6E512,22.739951,88.317675,6E512,1000000000,6.92
Air,MotherHub_DKN_6E854,22.739951,88.317675,6E854,1000000000,3.83
Air,MotherHub_DKN_6E762,22.739951,88.317675,6E762,1000000000,6.67
Air,MotherHub_DKN_6E344,22.739951,88.317675,6E344,1000000000,6.83
Air,MotherHub_DKN_6E623,22.739951,88.317675,6E623,1000000000,2.17
Air,MotherHub_DKN_6E634,22.739951,88.317675,6E634,1000000000,6.67
Air,MotherHub_DKN_6E183',22.739951,88.317675,6E183',1000000000,10.67
Air,MotherHub_DKN_6E538,22.739951,88.317675,6E538,1000000000,13.67
Air,MotherHub_DKN_6E354,22.739951,88.317675,6E354,1000000000,15.25
Air,MotherHub_DKN_6E345,22.739951,88.317675,6E345,1000000000,4.75
Air,MotherHub_DKN_6E958,22.739951,88.317675,6E958,1000000000,9
Air,MotherHub_DKN_SG658,22.739951,88.317675,SG658,1000000000,12.42
Air,MotherHub_DKN_G8532,22.739951,88.317675,G8532,1000000000,4.92
Air,MotherHub_DKN_SG3297,22.739951,88.317675,SG3297,1000000000,1.42
Air,MotherHub_DKN_SG657,22.739951,88.317675,SG657,1000000000,9
Air,MotherHub_DKN_6E+245,22.739951,88.317675,6.00E+245,1000000000,1.83
Air,MotherHub_DKN_6E139’,22.739951,88.317675,6E139’,1000000000,2.5
Air,MotherHub_DKN_6E861,22.739951,88.317675,6E861,1000000000,3.75
Air,MotherHub_DKN_6E_788,22.739951,88.317675,6E_788,1000000000,1.08
Air,MotherHub_DKN_6E_208,22.739951,88.317675,6E_208,1000000000,9.42
Air,MotherHub_DKN_6E_703,22.739951,88.317675,6E_703,1000000000,6.92
Air,MotherHub_DKN_6E_644,22.739951,88.317675,6E_644,1000000000,12.75
Air,MotherHub_DKN_G8541,22.739951,88.317675,G8541,1000000000,8.25
