Type,key,src_lat,src_long,dest_lat,dest_long,src,dest,Ready_time,Load,Delivery_start_time,Delivery_end_time,time,hour,Totals,Load
Shipment,MotherHub_AMD_palanpurhub_pln_0,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,0,8,205200,208800,6.202992014,0,0.027,269
Shipment,MotherHub_AMD_palanpurhub_pln_1,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,3600,4,205200,208800,6.202992014,1,0.013,269
Shipment,MotherHub_AMD_palanpurhub_pln_2,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,7200,2,205200,208800,6.202992014,2,0.007,269
Shipment,MotherHub_AMD_palanpurhub_pln_3,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,10800,2,205200,208800,6.202992014,3,0.004,269
Shipment,MotherHub_AMD_palanpurhub_pln_4,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,14400,1,205200,208800,6.202992014,4,0.003,269
Shipment,MotherHub_AMD_palanpurhub_pln_5,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,18000,2,205200,208800,6.202992014,5,0.004,269
Shipment,MotherHub_AMD_palanpurhub_pln_6,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,21600,3,205200,208800,6.202992014,6,0.009,269
Shipment,MotherHub_AMD_palanpurhub_pln_7,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,25200,5,205200,208800,6.202992014,7,0.018,269
Shipment,MotherHub_AMD_palanpurhub_pln_8,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,28800,11,205200,208800,6.202992014,8,0.039,269
Shipment,MotherHub_AMD_palanpurhub_pln_9,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,32400,15,205200,208800,6.202992014,9,0.054,269
Shipment,MotherHub_AMD_palanpurhub_pln_10,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,36000,14,205200,208800,6.202992014,10,0.052,269
Shipment,MotherHub_AMD_palanpurhub_pln_11,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,39600,16,205200,208800,6.202992014,11,0.059,269
Shipment,MotherHub_AMD_palanpurhub_pln_12,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,43200,14,205200,208800,6.202992014,12,0.051,269
Shipment,MotherHub_AMD_palanpurhub_pln_13,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,46800,15,205200,208800,6.202992014,13,0.055,269
Shipment,MotherHub_AMD_palanpurhub_pln_14,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,50400,16,205200,208800,6.202992014,14,0.057,269
Shipment,MotherHub_AMD_palanpurhub_pln_15,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,54000,15,205200,208800,6.202992014,15,0.053,269
Shipment,MotherHub_AMD_palanpurhub_pln_16,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,57600,14,205200,208800,6.202992014,16,0.052,269
Shipment,MotherHub_AMD_palanpurhub_pln_17,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,61200,15,205200,208800,6.202992014,17,0.055,269
Shipment,MotherHub_AMD_palanpurhub_pln_18,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,64800,19,205200,208800,6.202992014,18,0.067,269
Shipment,MotherHub_AMD_palanpurhub_pln_19,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,68400,19,205200,208800,6.202992014,19,0.068,269
Shipment,MotherHub_AMD_palanpurhub_pln_20,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,72000,20,205200,208800,6.202992014,20,0.073,269
Shipment,MotherHub_AMD_palanpurhub_pln_21,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,75600,18,205200,208800,6.202992014,21,0.065,269
Shipment,MotherHub_AMD_palanpurhub_pln_22,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,79200,18,205200,208800,6.202992014,22,0.065,269
Shipment,MotherHub_AMD_palanpurhub_pln_23,22.8978044,72.5902141,24.1743804,72.4089852,MotherHub_AMD,palanpurhub_pln,82800,14,205200,208800,6.202992014,23,0.05,269
Shipment,MotherHub_AMD_porbandarhub_por_0,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,0,6,205200,216000,14.49146049,0,0.027,198
Shipment,MotherHub_AMD_porbandarhub_por_1,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,3600,3,205200,216000,14.49146049,1,0.013,198
Shipment,MotherHub_AMD_porbandarhub_por_2,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,7200,2,205200,216000,14.49146049,2,0.007,198
Shipment,MotherHub_AMD_porbandarhub_por_3,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,10800,1,205200,216000,14.49146049,3,0.004,198
Shipment,MotherHub_AMD_porbandarhub_por_4,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,14400,1,205200,216000,14.49146049,4,0.003,198
Shipment,MotherHub_AMD_porbandarhub_por_5,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,18000,1,205200,216000,14.49146049,5,0.004,198
Shipment,MotherHub_AMD_porbandarhub_por_6,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,21600,2,205200,216000,14.49146049,6,0.009,198
Shipment,MotherHub_AMD_porbandarhub_por_7,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,25200,4,205200,216000,14.49146049,7,0.018,198
Shipment,MotherHub_AMD_porbandarhub_por_8,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,28800,8,205200,216000,14.49146049,8,0.039,198
Shipment,MotherHub_AMD_porbandarhub_por_9,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,32400,11,205200,216000,14.49146049,9,0.054,198
Shipment,MotherHub_AMD_porbandarhub_por_10,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,36000,11,205200,216000,14.49146049,10,0.052,198
Shipment,MotherHub_AMD_porbandarhub_por_11,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,39600,12,205200,216000,14.49146049,11,0.059,198
Shipment,MotherHub_AMD_porbandarhub_por_12,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,43200,11,205200,216000,14.49146049,12,0.051,198
Shipment,MotherHub_AMD_porbandarhub_por_13,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,46800,11,205200,216000,14.49146049,13,0.055,198
Shipment,MotherHub_AMD_porbandarhub_por_14,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,50400,12,205200,216000,14.49146049,14,0.057,198
Shipment,MotherHub_AMD_porbandarhub_por_15,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,54000,11,205200,216000,14.49146049,15,0.053,198
Shipment,MotherHub_AMD_porbandarhub_por_16,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,57600,11,205200,216000,14.49146049,16,0.052,198
Shipment,MotherHub_AMD_porbandarhub_por_17,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,61200,11,205200,216000,14.49146049,17,0.055,198
Shipment,MotherHub_AMD_porbandarhub_por_18,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,64800,14,205200,216000,14.49146049,18,0.067,198
Shipment,MotherHub_AMD_porbandarhub_por_19,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,68400,14,205200,216000,14.49146049,19,0.068,198
Shipment,MotherHub_AMD_porbandarhub_por_20,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,72000,15,205200,216000,14.49146049,20,0.073,198
Shipment,MotherHub_AMD_porbandarhub_por_21,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,75600,13,205200,216000,14.49146049,21,0.065,198
Shipment,MotherHub_AMD_porbandarhub_por_22,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,79200,13,205200,216000,14.49146049,22,0.065,198
Shipment,MotherHub_AMD_porbandarhub_por_23,22.8978044,72.5902141,21.6468447,69.6345955,MotherHub_AMD,porbandarhub_por,82800,10,205200,216000,14.49146049,23,0.05,198
Shipment,MotherHub_AMD_surendranagarhub_sdr_0,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,0,6,181800,208800,4.216235897,0,0.027,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_1,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,3600,3,181800,208800,4.216235897,1,0.013,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_2,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,7200,2,181800,208800,4.216235897,2,0.007,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_3,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,10800,1,181800,208800,4.216235897,3,0.004,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_4,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,14400,1,181800,208800,4.216235897,4,0.003,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_5,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,18000,1,181800,208800,4.216235897,5,0.004,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_6,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,21600,2,181800,208800,4.216235897,6,0.009,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_7,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,25200,4,181800,208800,4.216235897,7,0.018,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_8,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,28800,9,181800,208800,4.216235897,8,0.039,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_9,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,32400,12,181800,208800,4.216235897,9,0.054,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_10,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,36000,11,181800,208800,4.216235897,10,0.052,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_11,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,39600,13,181800,208800,4.216235897,11,0.059,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_12,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,43200,11,181800,208800,4.216235897,12,0.051,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_13,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,46800,12,181800,208800,4.216235897,13,0.055,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_14,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,50400,13,181800,208800,4.216235897,14,0.057,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_15,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,54000,12,181800,208800,4.216235897,15,0.053,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_16,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,57600,11,181800,208800,4.216235897,16,0.052,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_17,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,61200,12,181800,208800,4.216235897,17,0.055,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_18,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,64800,15,181800,208800,4.216235897,18,0.067,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_19,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,68400,15,181800,208800,4.216235897,19,0.068,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_20,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,72000,16,181800,208800,4.216235897,20,0.073,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_21,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,75600,14,181800,208800,4.216235897,21,0.065,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_22,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,79200,14,181800,208800,4.216235897,22,0.065,211
Shipment,MotherHub_AMD_surendranagarhub_sdr_23,22.8978044,72.5902141,22.7196472,71.6608486,MotherHub_AMD,surendranagarhub_sdr,82800,11,181800,208800,4.216235897,23,0.05,211
Shipment,MotherHub_AMD_unahub_una_0,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,0,7,205200,216000,12.16117266,0,0.027,233
Shipment,MotherHub_AMD_unahub_una_1,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,3600,4,205200,216000,12.16117266,1,0.013,233
Shipment,MotherHub_AMD_unahub_una_2,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,7200,2,205200,216000,12.16117266,2,0.007,233
Shipment,MotherHub_AMD_unahub_una_3,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,10800,1,205200,216000,12.16117266,3,0.004,233
Shipment,MotherHub_AMD_unahub_una_4,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,14400,1,205200,216000,12.16117266,4,0.003,233
Shipment,MotherHub_AMD_unahub_una_5,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,18000,1,205200,216000,12.16117266,5,0.004,233
Shipment,MotherHub_AMD_unahub_una_6,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,21600,3,205200,216000,12.16117266,6,0.009,233
Shipment,MotherHub_AMD_unahub_una_7,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,25200,5,205200,216000,12.16117266,7,0.018,233
Shipment,MotherHub_AMD_unahub_una_8,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,28800,10,205200,216000,12.16117266,8,0.039,233
Shipment,MotherHub_AMD_unahub_una_9,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,32400,13,205200,216000,12.16117266,9,0.054,233
Shipment,MotherHub_AMD_unahub_una_10,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,36000,13,205200,216000,12.16117266,10,0.052,233
Shipment,MotherHub_AMD_unahub_una_11,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,39600,14,205200,216000,12.16117266,11,0.059,233
Shipment,MotherHub_AMD_unahub_una_12,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,43200,12,205200,216000,12.16117266,12,0.051,233
Shipment,MotherHub_AMD_unahub_una_13,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,46800,13,205200,216000,12.16117266,13,0.055,233
Shipment,MotherHub_AMD_unahub_una_14,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,50400,14,205200,216000,12.16117266,14,0.057,233
Shipment,MotherHub_AMD_unahub_una_15,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,54000,13,205200,216000,12.16117266,15,0.053,233
Shipment,MotherHub_AMD_unahub_una_16,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,57600,13,205200,216000,12.16117266,16,0.052,233
Shipment,MotherHub_AMD_unahub_una_17,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,61200,13,205200,216000,12.16117266,17,0.055,233
Shipment,MotherHub_AMD_unahub_una_18,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,64800,16,205200,216000,12.16117266,18,0.067,233
Shipment,MotherHub_AMD_unahub_una_19,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,68400,16,205200,216000,12.16117266,19,0.068,233
Shipment,MotherHub_AMD_unahub_una_20,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,72000,18,205200,216000,12.16117266,20,0.073,233
Shipment,MotherHub_AMD_unahub_una_21,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,75600,16,205200,216000,12.16117266,21,0.065,233
Shipment,MotherHub_AMD_unahub_una_22,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,79200,16,205200,216000,12.16117266,22,0.065,233
Shipment,MotherHub_AMD_unahub_una_23,22.8978044,72.5902141,20.8235,71.0409,MotherHub_AMD,unahub_una,82800,12,205200,216000,12.16117266,23,0.05,233
Shipment,MotherHub_AMD_veravalhub_vrv_0,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,0,5,205200,208800,11.60371472,0,0.027,182
Shipment,MotherHub_AMD_veravalhub_vrv_1,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,3600,3,205200,208800,11.60371472,1,0.013,182
Shipment,MotherHub_AMD_veravalhub_vrv_2,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,7200,2,205200,208800,11.60371472,2,0.007,182
Shipment,MotherHub_AMD_veravalhub_vrv_3,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,10800,1,205200,208800,11.60371472,3,0.004,182
Shipment,MotherHub_AMD_veravalhub_vrv_4,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,14400,1,205200,208800,11.60371472,4,0.003,182
Shipment,MotherHub_AMD_veravalhub_vrv_5,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,18000,1,205200,208800,11.60371472,5,0.004,182
Shipment,MotherHub_AMD_veravalhub_vrv_6,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,21600,2,205200,208800,11.60371472,6,0.009,182
Shipment,MotherHub_AMD_veravalhub_vrv_7,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,25200,4,205200,208800,11.60371472,7,0.018,182
Shipment,MotherHub_AMD_veravalhub_vrv_8,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,28800,8,205200,208800,11.60371472,8,0.039,182
Shipment,MotherHub_AMD_veravalhub_vrv_9,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,32400,10,205200,208800,11.60371472,9,0.054,182
Shipment,MotherHub_AMD_veravalhub_vrv_10,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,36000,10,205200,208800,11.60371472,10,0.052,182
Shipment,MotherHub_AMD_veravalhub_vrv_11,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,39600,11,205200,208800,11.60371472,11,0.059,182
Shipment,MotherHub_AMD_veravalhub_vrv_12,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,43200,10,205200,208800,11.60371472,12,0.051,182
Shipment,MotherHub_AMD_veravalhub_vrv_13,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,46800,11,205200,208800,11.60371472,13,0.055,182
Shipment,MotherHub_AMD_veravalhub_vrv_14,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,50400,11,205200,208800,11.60371472,14,0.057,182
Shipment,MotherHub_AMD_veravalhub_vrv_15,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,54000,10,205200,208800,11.60371472,15,0.053,182
Shipment,MotherHub_AMD_veravalhub_vrv_16,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,57600,10,205200,208800,11.60371472,16,0.052,182
Shipment,MotherHub_AMD_veravalhub_vrv_17,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,61200,11,205200,208800,11.60371472,17,0.055,182
Shipment,MotherHub_AMD_veravalhub_vrv_18,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,64800,13,205200,208800,11.60371472,18,0.067,182
Shipment,MotherHub_AMD_veravalhub_vrv_19,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,68400,13,205200,208800,11.60371472,19,0.068,182
Shipment,MotherHub_AMD_veravalhub_vrv_20,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,72000,14,205200,208800,11.60371472,20,0.073,182
Shipment,MotherHub_AMD_veravalhub_vrv_21,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,75600,12,205200,208800,11.60371472,21,0.065,182
Shipment,MotherHub_AMD_veravalhub_vrv_22,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,79200,12,205200,208800,11.60371472,22,0.065,182
Shipment,MotherHub_AMD_veravalhub_vrv_23,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,veravalhub_vrv,82800,10,205200,208800,11.60371472,23,0.05,182
