 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           
12, 4-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_AMD ,156229,156229,9561245
12, 4-MOTHERHUB_CHN-32   , end                   , -               ,156229, undef           ,9561245
,,,,,,
13, 6-MOTHERHUB_CHN-32   , start                 , -               , undef           ,0,0
13, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_STV ,0,0,0
13, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_JAI ,0,0,0
13, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_PTI ,0,0,0
13, 6-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_JAI ,21450,21450,1312719
13, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_STV ,113371,113371,6938310
13, 6-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_JAI ,176300,176300,10789540
13, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_JAI ,176300,176300,10789540
13, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_PTI ,192563,192563,11784872
13, 6-MOTHERHUB_CHN-32   , end                   , -               ,192563, undef           ,11784872
,,,,,,
14, 5-MotherHub_BLR-22   , start                 , -               , undef           ,0,0
14, 5-MotherHub_BLR-22   , pickupShipment        , MotherHub_BLR-MOTHERHUB_CHN ,0,0,0
14, 5-MotherHub_BLR-22   , deliverShipment       , MotherHub_BLR-MOTHERHUB_CHN ,19192,19192,1312719
14, 5-MotherHub_BLR-22   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_KOL ,19192,19192,1312719
14, 5-MotherHub_BLR-22   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_KOL ,128224,128224,8770501
14, 5-MotherHub_BLR-22   , end                   , -               ,128224, undef           ,8770501
,,,,,,
15, 2-MOTHERHUB_JAI-32   , start                 , -               , undef           ,0,0
15, 2-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_BIL ,0,0,0
15, 2-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_BLR ,0,0,0
15, 2-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_AMD ,0,0,0
15, 2-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_CHN ,48730,48730,2982276
15, 2-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_AMD ,48730,48730,2982276
15, 2-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_BLR ,48730,48730,2982276
15, 2-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_BIL ,84866,84866,5193796
15, 2-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_CHN ,84866,84866,5193796
15, 2-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_BLR ,160997,160997,9852994
15, 2-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_BLR ,160997,160997,9852994
15, 2-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_CHN ,182446,182446,11165713
15, 2-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_CHN ,182446,182446,11165713
15, 2-MOTHERHUB_JAI-32   , end                   , -               ,182446, undef           ,11165713
