Type,key,src_lat,src_long,dest_lat,dest_long,src,dest,Ready_time,Load,Delivery_time,Ready_time_1,key_leg2
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-2.40922222222165,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,8673,174,16958,2.409222222,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-3.05258333333332,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,10989,243,19274,3.052583333,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-4.9145833333332,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,17692,771,25977,4.914583333,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-7.3806666666669,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,26570,416,34855,7.380666667,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-7.912347222222,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,28484,457,36769,7.912347222,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-9.07749999999987,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,32679,417,40963,9.0775,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-9.4797361111112,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,34127,431,42411,9.479736111,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-11.7471805555562,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,42290,322,50574,11.74718056,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-12.2906249999992,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,44246,527,52531,12.290625,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-19.4272222222222,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,69938,267,78222,19.42722222,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-21.3629583333333,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,76907,1995,85191,21.36295833,MOTHERHUB_BLR-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_MED-21.5430694444443,12.9842798,77.8242648,17.580519,78.469527,MOTHERHUB_BLR,MOTHERHUB_MED,77555,45,80119,21.54306944,MOTHERHUB_BLR-MOTHERHUB_MED-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_MED-22.7345138888895,12.9842798,77.8242648,17.580519,78.469527,MOTHERHUB_BLR,MOTHERHUB_MED,81844,56,84409,22.73451389,MOTHERHUB_BLR-MOTHERHUB_MED-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_MED-20.1804027777776,12.9842798,77.8242648,17.580519,78.469527,MOTHERHUB_BLR,MOTHERHUB_MED,72649,166,80119,20.18040278,MOTHERHUB_BLR-MOTHERHUB_MED-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_MED-21.3718472222228,12.9842798,77.8242648,17.580519,78.469527,MOTHERHUB_BLR,MOTHERHUB_MED,76939,188,84409,21.37184722,MOTHERHUB_BLR-MOTHERHUB_MED-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_MED-20.180111111111,12.9842798,77.8242648,17.580519,78.469527,MOTHERHUB_BLR,MOTHERHUB_MED,72648,2337,80119,20.18011111,MOTHERHUB_BLR-MOTHERHUB_MED-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_MED-21.3715555555561,12.9842798,77.8242648,17.580519,78.469527,MOTHERHUB_BLR,MOTHERHUB_MED,76938,2469,84409,21.37155556,MOTHERHUB_BLR-MOTHERHUB_MED-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-6.44729166666724,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,23210,18,68196,6.447291667,MOTHERHUB_BLR-MOTHERHUB_PTI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-8.46284722222279,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,30466,2,75452,8.462847222,MOTHERHUB_BLR-MOTHERHUB_PTI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-9.26872222222314,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,33367,65,78353,9.268722222,MOTHERHUB_BLR-MOTHERHUB_PTI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-14.1004027777773,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,50761,132,9347,14.10040278,MOTHERHUB_BLR-MOTHERHUB_PTI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-16.2896388888889,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,58643,8,17228,16.28963889,MOTHERHUB_BLR-MOTHERHUB_PTI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-21.4764722222222,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,77315,4,35901,21.47647222,MOTHERHUB_BLR-MOTHERHUB_PTI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-22.2728055555552,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,80182,9,38768,22.27280556,MOTHERHUB_BLR-MOTHERHUB_PTI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-23.5765000000007,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,84875,7,43461,23.5765,MOTHERHUB_BLR-MOTHERHUB_PTI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-6.73925000000057,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,24261,54,68196,6.73925,MOTHERHUB_BLR-MOTHERHUB_PTI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-8.75480555555612,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,31517,2,75452,8.754805556,MOTHERHUB_BLR-MOTHERHUB_PTI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-9.56068055555647,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,34418,389,78353,9.560680556,MOTHERHUB_BLR-MOTHERHUB_PTI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-14.3923611111107,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,51812,1021,9347,14.39236111,MOTHERHUB_BLR-MOTHERHUB_PTI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-16.5815972222222,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,59694,12,17228,16.58159722,MOTHERHUB_BLR-MOTHERHUB_PTI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-21.7684305555556,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,78366,4,35901,21.76843056,MOTHERHUB_BLR-MOTHERHUB_PTI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-22.5647638888886,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,81233,8,38768,22.56476389,MOTHERHUB_BLR-MOTHERHUB_PTI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-23.868458333334,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,85926,14,43461,23.86845833,MOTHERHUB_BLR-MOTHERHUB_PTI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-5.51979166666723,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,19871,1021,68196,5.519791667,MOTHERHUB_BLR-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-7.53534722222279,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,27127,59,75452,7.535347222,MOTHERHUB_BLR-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-8.34122222222313,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,30028,3747,78353,8.341222222,MOTHERHUB_BLR-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-13.1729027777773,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,47422,2783,9347,13.17290278,MOTHERHUB_BLR-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-15.3621388888889,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,55304,554,17228,15.36213889,MOTHERHUB_BLR-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-20.5489722222222,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,73976,348,35901,20.54897222,MOTHERHUB_BLR-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-21.3453055555552,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,76843,479,38768,21.34530556,MOTHERHUB_BLR-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_PTI-22.6490000000007,12.9842798,77.8242648,28.294166,76.855804,MOTHERHUB_BLR,MOTHERHUB_PTI,81536,279,43461,22.649,MOTHERHUB_BLR-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_STV-14.8169861111117,12.9842798,77.8242648,21.0895987,72.900005,MOTHERHUB_BLR,MOTHERHUB_STV,53341,8,86248,14.81698611,MOTHERHUB_BLR-MOTHERHUB_STV-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_STV-21.5819444444444,12.9842798,77.8242648,21.0895987,72.900005,MOTHERHUB_BLR,MOTHERHUB_STV,77695,10,24202,21.58194444,MOTHERHUB_BLR-MOTHERHUB_STV-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_STV-15.205194444445,12.9842798,77.8242648,21.0895987,72.900005,MOTHERHUB_BLR,MOTHERHUB_STV,54739,62,86248,15.20519444,MOTHERHUB_BLR-MOTHERHUB_STV-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_STV-21.9701527777778,12.9842798,77.8242648,21.0895987,72.900005,MOTHERHUB_BLR,MOTHERHUB_STV,79093,92,24202,21.97015278,MOTHERHUB_BLR-MOTHERHUB_STV-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_STV-6.41031944444443,12.9842798,77.8242648,21.0895987,72.900005,MOTHERHUB_BLR,MOTHERHUB_STV,23077,123,24202,6.410319444,MOTHERHUB_BLR-MOTHERHUB_STV-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_STV-23.6453611111117,12.9842798,77.8242648,21.0895987,72.900005,MOTHERHUB_BLR,MOTHERHUB_STV,85123,238,86248,23.64536111,MOTHERHUB_BLR-MOTHERHUB_STV-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_AMD-14.3970138888892,13.04591,80.067723,22.8978044,72.5902141,MOTHERHUB_CHN,MOTHERHUB_AMD,51829,357,66334,14.39701389,MOTHERHUB_CHN-MOTHERHUB_AMD-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_AMD-19.0244027777776,13.04591,80.067723,22.8978044,72.5902141,MOTHERHUB_CHN,MOTHERHUB_AMD,68488,194,82992,19.02440278,MOTHERHUB_CHN-MOTHERHUB_AMD-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BIL-0.971861111111451,13.04591,80.067723,19.2374987,73.0362352,MOTHERHUB_CHN,MOTHERHUB_BIL,3499,169,35835,0.971861111,MOTHERHUB_CHN-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BIL-9.74559722222186,13.04591,80.067723,19.2374987,73.0362352,MOTHERHUB_CHN,MOTHERHUB_BIL,35084,135,67421,9.745597222,MOTHERHUB_CHN-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BIL-11.9441111111105,13.04591,80.067723,19.2374987,73.0362352,MOTHERHUB_CHN,MOTHERHUB_BIL,42999,361,75335,11.94411111,MOTHERHUB_CHN-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BIL-12.7919027777779,13.04591,80.067723,19.2374987,73.0362352,MOTHERHUB_CHN,MOTHERHUB_BIL,46051,418,78387,12.79190278,MOTHERHUB_CHN-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BIL-13.5555138888891,13.04591,80.067723,19.2374987,73.0362352,MOTHERHUB_CHN,MOTHERHUB_BIL,48800,983,81136,13.55551389,MOTHERHUB_CHN-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BLR-0.859222222222334,13.04591,80.067723,12.9842798,77.8242648,MOTHERHUB_CHN,MOTHERHUB_BLR,3093,100,51298,0.859222222,MOTHERHUB_CHN-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BLR-1.66308333333287,13.04591,80.067723,12.9842798,77.8242648,MOTHERHUB_CHN,MOTHERHUB_BLR,5987,334,54192,1.663083333,MOTHERHUB_CHN-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BLR-9.3486388888889,13.04591,80.067723,12.9842798,77.8242648,MOTHERHUB_CHN,MOTHERHUB_BLR,33655,1730,81860,9.348638889,MOTHERHUB_CHN-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BLR-19.8104583333341,13.04591,80.067723,12.9842798,77.8242648,MOTHERHUB_CHN,MOTHERHUB_BLR,71318,525,33122,19.81045833,MOTHERHUB_CHN-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_BLR-22.9975555555552,13.04591,80.067723,12.9842798,77.8242648,MOTHERHUB_CHN,MOTHERHUB_BLR,82791,2235,44596,22.99755556,MOTHERHUB_CHN-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_JAI-10.6169861111113,13.04591,80.067723,26.948928,75.761927,MOTHERHUB_CHN,MOTHERHUB_JAI,38221,229,2731,10.61698611,MOTHERHUB_CHN-MOTHERHUB_JAI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_JAI-11.9088888888886,13.04591,80.067723,26.948928,75.761927,MOTHERHUB_CHN,MOTHERHUB_JAI,42872,206,7382,11.90888889,MOTHERHUB_CHN-MOTHERHUB_JAI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-3.05012499999987,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,10980,301,13321,3.050125,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-4.06013888888831,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,14616,41,16958,4.060138889,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-4.70349999999998,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,16933,68,19274,4.7035,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-6.56549999999987,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,23636,168,25977,6.5655,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-9.03158333333357,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,32514,122,34855,9.031583333,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-9.56326388888866,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,34428,167,36769,9.563263889,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-10.7284166666665,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,38622,103,40963,10.72841667,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-11.1306527777779,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,40070,126,42411,11.13065278,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-13.3980972222229,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,48233,82,50574,13.39809722,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-13.9415416666659,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,50190,159,52531,13.94154167,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-21.0781388888889,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,75881,72,78222,21.07813889,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_KOL-23.013875,13.04591,80.067723,22.708183,88.28565,MOTHERHUB_CHN,MOTHERHUB_KOL,82850,712,85191,23.013875,MOTHERHUB_CHN-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_MED-0.73186111111098,13.04591,80.067723,17.580519,78.469527,MOTHERHUB_CHN,MOTHERHUB_MED,2635,770,80119,0.731861111,MOTHERHUB_CHN-MOTHERHUB_MED-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_MED-1.92330555555613,13.04591,80.067723,17.580519,78.469527,MOTHERHUB_CHN,MOTHERHUB_MED,6924,690,84409,1.923305556,MOTHERHUB_CHN-MOTHERHUB_MED-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_PTI-4.204444444444,13.04591,80.067723,28.294166,76.855804,MOTHERHUB_CHN,MOTHERHUB_PTI,15136,947,9347,4.204444444,MOTHERHUB_CHN-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_PTI-6.39368055555555,13.04591,80.067723,28.294166,76.855804,MOTHERHUB_CHN,MOTHERHUB_PTI,23017,181,17228,6.393680556,MOTHERHUB_CHN-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_PTI-11.5805138888889,13.04591,80.067723,28.294166,76.855804,MOTHERHUB_CHN,MOTHERHUB_PTI,41690,115,35901,11.58051389,MOTHERHUB_CHN-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_PTI-12.3768472222219,13.04591,80.067723,28.294166,76.855804,MOTHERHUB_CHN,MOTHERHUB_PTI,44557,71,38768,12.37684722,MOTHERHUB_CHN-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_PTI-13.6805416666674,13.04591,80.067723,28.294166,76.855804,MOTHERHUB_CHN,MOTHERHUB_PTI,49250,42,43461,13.68054167,MOTHERHUB_CHN-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_PTI-20.5513333333339,13.04591,80.067723,28.294166,76.855804,MOTHERHUB_CHN,MOTHERHUB_PTI,73985,254,68196,20.55133333,MOTHERHUB_CHN-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_PTI-22.5668888888895,13.04591,80.067723,28.294166,76.855804,MOTHERHUB_CHN,MOTHERHUB_PTI,81241,15,75452,22.56688889,MOTHERHUB_CHN-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_PTI-23.3727638888898,13.04591,80.067723,28.294166,76.855804,MOTHERHUB_CHN,MOTHERHUB_PTI,84142,1492,78353,23.37276389,MOTHERHUB_CHN-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_STV-5.19365277777834,13.04591,80.067723,21.0895987,72.900005,MOTHERHUB_CHN,MOTHERHUB_STV,18697,137,86248,5.193652778,MOTHERHUB_CHN-MOTHERHUB_STV-3
Shipment,MOTHERHUB_CHN-MOTHERHUB_STV-11.9586111111111,13.04591,80.067723,21.0895987,72.900005,MOTHERHUB_CHN,MOTHERHUB_STV,43051,59,24202,11.95861111,MOTHERHUB_CHN-MOTHERHUB_STV-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_AMD-1.81419444444424,26.948928,75.761927,22.8978044,72.5902141,MOTHERHUB_JAI,MOTHERHUB_AMD,6531,95,82992,1.814194444,MOTHERHUB_JAI-MOTHERHUB_AMD-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_AMD-21.1868055555559,26.948928,75.761927,22.8978044,72.5902141,MOTHERHUB_JAI,MOTHERHUB_AMD,76273,236,66334,21.18680556,MOTHERHUB_JAI-MOTHERHUB_AMD-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BIL-3.73927777777812,26.948928,75.761927,19.2374987,73.0362352,MOTHERHUB_JAI,MOTHERHUB_BIL,13461,190,35835,3.739277778,MOTHERHUB_JAI-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BIL-12.5130138888885,26.948928,75.761927,19.2374987,73.0362352,MOTHERHUB_JAI,MOTHERHUB_BIL,45047,97,67421,12.51301389,MOTHERHUB_JAI-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BIL-14.7115277777772,26.948928,75.761927,19.2374987,73.0362352,MOTHERHUB_JAI,MOTHERHUB_BIL,52961,271,75335,14.71152778,MOTHERHUB_JAI-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BIL-15.5593194444446,26.948928,75.761927,19.2374987,73.0362352,MOTHERHUB_JAI,MOTHERHUB_BIL,56014,261,78387,15.55931944,MOTHERHUB_JAI-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BIL-16.3229305555558,26.948928,75.761927,19.2374987,73.0362352,MOTHERHUB_JAI,MOTHERHUB_BIL,58763,573,81136,16.32293056,MOTHERHUB_JAI-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BLR-0.528597222222331,26.948928,75.761927,12.9842798,77.8242648,MOTHERHUB_JAI,MOTHERHUB_BLR,1903,59,51298,0.528597222,MOTHERHUB_JAI-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BLR-1.33245833333287,26.948928,75.761927,12.9842798,77.8242648,MOTHERHUB_JAI,MOTHERHUB_BLR,4797,179,54192,1.332458333,MOTHERHUB_JAI-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BLR-9.01801388888889,26.948928,75.761927,12.9842798,77.8242648,MOTHERHUB_JAI,MOTHERHUB_BLR,32465,901,81860,9.018013889,MOTHERHUB_JAI-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BLR-19.4798333333341,26.948928,75.761927,12.9842798,77.8242648,MOTHERHUB_JAI,MOTHERHUB_BLR,70127,347,33122,19.47983333,MOTHERHUB_JAI-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_BLR-22.6669305555552,26.948928,75.761927,12.9842798,77.8242648,MOTHERHUB_JAI,MOTHERHUB_BLR,81601,1164,44596,22.66693056,MOTHERHUB_JAI-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_CHN-10.261930555556,26.948928,75.761927,13.04591,80.067723,MOTHERHUB_JAI,MOTHERHUB_CHN,36943,459,84941,10.26193056,MOTHERHUB_JAI-MOTHERHUB_CHN-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_CHN-23.0548472222219,26.948928,75.761927,13.04591,80.067723,MOTHERHUB_JAI,MOTHERHUB_CHN,82997,7,44596,23.05484722,MOTHERHUB_JAI-MOTHERHUB_CHN-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-0.276083333332533,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,994,160,52531,0.276083333,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-7.41268055555558,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,26686,77,78222,7.412680556,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-9.34841666666665,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,33654,736,85191,9.348416667,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-13.3846666666665,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,48185,341,13321,13.38466667,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-14.394680555555,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,51821,35,16958,14.39468056,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-15.0380416666667,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,54137,72,19274,15.03804167,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-16.9000416666665,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,60840,381,25977,16.90004167,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-19.3661250000002,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,69718,126,34855,19.366125,MOTHERHUB_JAI-MOTHERHUB_KOL-3
