tripType,tripID,Fleet-Size,Cost,src_lat,src_long,dest_lat,dest_long,Transit Time
Air,MotherHub_GRG-MotherHub_CJB-9W-/-9W-429-/-9W-423,10000000,23,28.41544,77.002051,11.0633423,77.0910944,#VALUE!
Air,MotherHub_GRG-CochinTCHub_KAM-9W-912,10000000,17.5,28.41544,77.002051,10.0435449,76.3367287,3.166666667
Air,MotherHub_DKN-MotherHub_JAI-6E238-/-6E-208,10000000,17.36,22.739951,88.317675,26.948928,75.761927,2.083333333
Air,MotherHub_DKN-MotherHub_BLR-9W662,10000000,11.5,22.739951,88.317675,12.9842798,77.8242648,2.5
Air,MotherHub_DKN-MotherHub_BNO-S2-4264,10000000,11.5,22.739951,88.317675,28.544563,77.031259,2.416666667
Air,MotherHub_DKN-MotherHub_MUM-9W626,10000000,11.5,22.739951,88.317675,19.1170238,72.8580558,2.666666667
Air,MotherHub_DKN-MotherHub_MUM-6E462,10000000,12.34,22.739951,88.317675,19.1170238,72.8580558,2.833333333
Air,MotherHub_DKN-MotherHub_MUM-6E659,10000000,12.34,22.739951,88.317675,19.1170238,72.8580558,3
Air,MotherHub_DKN-MotherHub_CHN-6E271-/-6E-526,10000000,19.095,22.739951,88.317675,13.04591,80.067723,#VALUE!
Air,MotherHub_DKN-MotherHub_AMD-G8-537,10000000,15.64,22.739951,88.317675,22.8978044,72.5902141,2.583333333
Air,MotherHub_DKN-MotherHub_AMD-6E-202-/-6E-144,10000000,16.795,22.739951,88.317675,22.8978044,72.5902141,#VALUE!
Air,MotherHub_DKN-MotherHub_BLR-SG514,10000000,16,22.739951,88.317675,12.9842798,77.8242648,2.416666667
Air,MotherHub_DKN-MotherHub_BNO-6E906,10000000,12.465,22.739951,88.317675,28.544563,77.031259,2.166666667
Air,MotherHub_DKN-CochinTCHub_KAM-6E425,10000000,18.34,22.739951,88.317675,10.0435449,76.3367287,4.25
Air,MotherHub_DKN-MotherHub_GOA-SG-488,10000000,17.1,22.739951,88.317675,15.3682554,73.946764,5.083333333
Air,MotherHub_DKN-MotherHub_PUNE-6E202',10000000,18.09,22.739951,88.317675,18.6087917,73.7268817,4.666666667
Air,MotherHub_DKN-MotherHub_CJB-6E275',10000000,18,22.739951,88.317675,11.0633423,77.0910944,4
Air,MotherHub_DKN-MotherHub_BBI-6E293',10000000,16.215,22.739951,88.317675,20.295471,85.84707,1
Air,MotherHub_DKN-MotherHub_BBI-6E512,10000000,16.215,22.739951,88.317675,20.295471,85.84707,1
Air,MotherHub_DKN-MotherHub_BNO-6E854,10000000,11.435,22.739951,88.317675,28.544563,77.031259,2.5
Air,MotherHub_DKN-MotherHub_BNO-6E762,10000000,11.435,22.739951,88.317675,28.544563,77.031259,2.25
Air,MotherHub_DKN-MotherHub_IXR-6E344,10000000,18.59,22.739951,88.317675,23.352715,85.343538,1
Air,MotherHub_DKN-MotherHub_GAU-6E623,10000000,20.965,22.739951,88.317675,26.043197,91.705232,1.166666667
Air,MotherHub_DKN-MotherHub_GOA-6E634,10000000,17.64,22.739951,88.317675,15.3682554,73.946764,2.833333333
Air,MotherHub_DKN-MotherHub_MED-6E183',10000000,16.475,22.739951,88.317675,17.580519,78.469527,2.166666667
Air,MotherHub_DKN-MotherHub_MED-6E538,10000000,16.475,22.739951,88.317675,17.580519,78.469527,2.166666667
Air,MotherHub_DKN-MotherHub_MED-6E354,10000000,16.475,22.739951,88.317675,17.580519,78.469527,2.166666667
Air,MotherHub_DKN-MotherHub_BLR-6E345,10000000,14.045,22.739951,88.317675,12.9842798,77.8242648,2.416666667
Air,MotherHub_DKN-MotherHub_BLR-6E958,10000000,14.045,22.739951,88.317675,12.9842798,77.8242648,2.583333333
Air,MotherHub_DKN-MotherHub_BLR-SG658,10000000,13.095,22.739951,88.317675,12.9842798,77.8242648,2.5
Air,MotherHub_DKN-MotherHub_GAU-G8532,10000000,20.465,22.739951,88.317675,26.043197,91.705232,1.083333333
Air,MotherHub_DKN-MotherHub_GAU-6E623,10000000,20.465,22.739951,88.317675,26.043197,91.705232,1.166666667
Air,MotherHub_DKN-MotherHub_GAU-SG3297,10000000,22.335,22.739951,88.317675,26.043197,91.705232,1.333333333
Air,MotherHub_DKN-MotherHub_GAU-SG657,10000000,22.335,22.739951,88.317675,26.043197,91.705232,2.583333333
Air,MotherHub_DKN-MotherHub_IDR-6E+245,10000000,17.64,22.739951,88.317675,22.777113,75.9021171,3
Air,MotherHub_DKN-MotherHub_MED-6E-788,10000000,20.345,22.739951,88.317675,17.580519,78.469527,1.083333333
Air,MotherHub_DKN-MotherHub_JAI-6E-208,10000000,16.72,22.739951,88.317675,26.948928,75.761927,2.5
Air,MotherHub_DKN-MotherHub_PAT-6E-703,10000000,16.69,22.739951,88.317675,25.587197,85.185842,1.166666667
Air,MotherHub_DKN-MotherHub_PAT-6E-644,10000000,16.69,22.739951,88.317675,25.587197,85.185842,1.166666667
Air,MotherHub_DKN-MotherHub_PAT-G8541,10000000,18.065,22.739951,88.317675,25.587197,85.185842,1.333333333
