 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           
22, 9-MOTHERHUB_STV-22   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_KOL ,18900,18900,5902038
22, 9-MOTHERHUB_STV-22   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_KOL ,168203,168203,52525558
22, 9-MOTHERHUB_STV-22   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_KOL ,168203,168203,52525558
22, 9-MOTHERHUB_STV-22   , end                   , -               ,168203, undef           ,52525558
,,,,,,
23, 1-MOTHERHUB_MED-28   , start                 , -               , undef           ,0,0
23, 1-MOTHERHUB_MED-28   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_KOL ,0,0,0
23, 1-MOTHERHUB_MED-28   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_KOL ,138494,138494,40218759
23, 1-MOTHERHUB_MED-28   , end                   , -               ,138494, undef           ,40218759
,,,,,,
24, 2-MOTHERHUB_MED-24   , start                 , -               , undef           ,0,0
24, 2-MOTHERHUB_MED-24   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_BIL ,0,0,0
24, 2-MOTHERHUB_MED-24   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_BIL ,55895,55895,18674057
24, 2-MOTHERHUB_MED-24   , end                   , -               ,55895, undef           ,18674057
,,,,,,
25, 2-MOTHERHUB_CHN-32   , start                 , -               , undef           ,0,0
25, 2-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_BLR ,0,0,0
25, 2-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_BLR ,28730,28730,8429741
25, 2-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_KOL-1 ,28730,28730,8429741
25, 2-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_KOL-1 ,211432,211432,62037898
25, 2-MOTHERHUB_CHN-32   , end                   , -               ,211432, undef           ,62037898
,,,,,,
26, 1-MotherHub_BLR-32   , start                 , -               , undef           ,0,0
26, 1-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_PTI-1 ,0,0,0
26, 1-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_PTI-1 ,201496,201496,59122498
26, 1-MotherHub_BLR-32   , end                   , -               ,201496, undef           ,59122498
,,,,,,
27, 2-MotherHub_BLR-32   , start                 , -               , undef           ,0,0
27, 2-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_CHN ,0,0,0
27, 2-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_AMD ,0,0,0
27, 2-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_STV ,0,0,0
27, 2-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_BIL-2 ,0,0,0
27, 2-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_CHN ,28730,28730,8429741
27, 2-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_MED ,28730,28730,8429741
27, 2-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_BIL ,28730,28730,8429741
27, 2-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_AMD ,28730,28730,8429741
27, 2-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_STV ,28730,28730,8429741
27, 2-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_MED ,91653,91653,26892565
27, 2-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_BIL-2 ,162792,162792,47765948
27, 2-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_BIL ,162792,162792,47765948
27, 2-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_AMD ,162792,162792,47765948
27, 2-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_STV ,187183,187183,54922844
27, 2-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_STV ,187183,187183,54922844
27, 2-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_AMD ,211238,211238,61980925
27, 2-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_AMD ,211238,211238,61980925
27, 2-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_AMD ,211238,211238,61980925
27, 2-MotherHub_BLR-32   , end                   , -               ,211238, undef           ,61980925
,,,,,,
28, 3-MotherHub_BLR-32   , start                 , -               , undef           ,0,0
28, 3-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_MED ,0,0,0
28, 3-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_MED ,60938,60938,17880270
28, 3-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_PTI-1 ,60938,60938,17880270
28, 3-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_PTI-1 ,203040,203040,59575376
28, 3-MotherHub_BLR-32   , end                   , -               ,203040, undef           ,59575376
,,,,,,
29, 6-MotherHub_BLR-32   , start                 , -               , undef           ,0,0
29, 6-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_JAI ,0,0,0
29, 6-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_JAI ,28730,28730,8429741
29, 6-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_PTI ,28730,28730,8429741
29, 6-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_JAI ,91653,91653,26892565
29, 6-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_PTI-2 ,91653,91653,26892565
29, 6-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_JAI ,219051,219051,64273339
29, 6-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_JAI ,219051,219051,64273339
29, 6-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_JAI ,219051,219051,64273339
29, 6-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_PTI ,240834,240834,70664952
29, 6-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_PTI-2 ,240834,240834,70664952
29, 6-MotherHub_BLR-32   , end                   , -               ,240834, undef           ,70664952
,,,,,,
30, 8-MotherHub_BLR-32   , start                 , -               , undef           ,0,0
30, 8-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_BIL-1 ,0,0,0
30, 8-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_BIL-1 ,101969,101969,29919446
30, 8-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_PTI-1 ,101969,101969,29919446
30, 8-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_PTI-1 ,229487,229487,67335457
30, 8-MotherHub_BLR-32   , end                   , -               ,229487, undef           ,67335457
,,,,,,
31, 5-MotherHub_BLR-24   , start                 , -               , undef           ,0,0
31, 5-MotherHub_BLR-24   , pickupShipment        , MotherHub_BLR-MOTHERHUB_PTI-2 ,0,0,0
31, 5-MotherHub_BLR-24   , deliverShipment       , MotherHub_BLR-MOTHERHUB_PTI-2 ,158319,158319,52893051
31, 5-MotherHub_BLR-24   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_AMD ,158319,158319,52893051
31, 5-MotherHub_BLR-24   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_AMD ,226716,226716,75744130
31, 5-MotherHub_BLR-24   , end                   , -               ,226716, undef           ,75744130
,,,,,,
32, 6-MotherHub_BLR-14   , start                 , -               , undef           ,0,0
32, 6-MotherHub_BLR-14   , pickupShipment        , MotherHub_BLR-MOTHERHUB_KOL-2 ,0,0,0
32, 6-MotherHub_BLR-14   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_KOL ,22573,22573,6875672
32, 6-MotherHub_BLR-14   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_KOL ,150815,150815,45937536
32, 6-MotherHub_BLR-14   , deliverShipment       , MotherHub_BLR-MOTHERHUB_KOL-2 ,150815,150815,45937536
32, 6-MotherHub_BLR-14   , end                   , -               ,150815, undef           ,45937536
,,,,,,
33, 0-MOTHERHUB_JAI-32   , start                 , -               , undef           ,0,0
33, 0-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_MED-1 ,21783,21783,6391613
33, 0-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_MED-1 ,163885,163885,48086719
33, 0-MOTHERHUB_JAI-32   , end                   , -               ,163885, undef           ,48086719
,,,,,,
34, 5-MOTHERHUB_JAI-32   , start                 , -               , undef           ,0,0
34, 5-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_PTI ,0,0,0
34, 5-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_BIL ,0,0,0
34, 5-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_PTI ,21783,21783,6391613
34, 5-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BIL-3 ,21783,21783,6391613
34, 5-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_BIL ,149302,149302,43807625
34, 5-MOTHERHUB_JAI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BIL-3 ,149302,149302,43807625
34, 5-MOTHERHUB_JAI-32   , end                   , -               ,149302, undef           ,43807625
,,,,,,
35, 6-MOTHERHUB_JAI-32   , start                 , -               , undef           ,0,0
35, 6-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_BLR ,0,0,0
