vehicleType,vehicleId,src_lat,src_long,vehicletype,Capacity
truck,20427-MotherHub_DEL-407,28.52497,77.290408,407,2050
truck,20428-MotherHub_DKN-407,22.739951,88.317675,407,2050
truck,20429-MotherHub_IDR-407,22.777113,75.9021171,407,2050
truck,20430-MotherHub_IXR-407,23.352715,85.343538,407,2050
truck,20431-MotherHub_JAI-407,26.948928,75.761927,407,2050
truck,20432-Motherhub_JIG-407,12.7831062,77.6446188,407,2050
truck,20433-MotherHub_KNG-407,13.0608816,77.743673,407,2050
truck,20434-MotherHub_KOL-407,22.708183,88.28565,407,2050
truck,20435-MotherHub_LKO-407,26.755912,80.910939,407,2050
truck,20436-MotherHub_MED-407,17.580519,78.469527,407,2050
truck,20437-MotherHub_MUM-407,19.1170238,72.8580558,407,2050
truck,20438-MotherHub_PAT-407,25.587197,85.185842,407,2050
truck,20439-MotherHub_PTD-407,28.303142,76.82796,407,2050
truck,20440-MotherHub_PTI-407,28.294166,76.855804,407,2050
truck,20441-MotherHub_PUNE-407,18.6087917,73.7268817,407,2050
truck,20442-MotherHub_PZH-407,13.378015,80.117251,407,2050
truck,20443-MotherHub_RAI-407,22.056106,82.171855,407,2050
truck,20444-MotherHub_STV-407,21.0895987,72.900005,407,2050
truck,20445-MotherHub_WTF-407,12.9875238,77.8022383,407,2050
truck,20446-MotherHub_ABL-407,30.396612,76.8116,407,2050
truck,20447-MotherHub_AMD-407,22.8978044,72.5902141,407,2050
truck,20448-MotherHub_BAM-407,28.545321,77.02914,407,2050
truck,20449-MotherHub_BBI-407,20.295471,85.84707,407,2050
truck,20450-MotherHub_BHI-407,19.2374896,73.0361464,407,2050
truck,20451-MotherHub_BIL-407,19.2374987,73.0362352,407,2050
truck,20452-MotherHub_BLP-407,28.294166,76.855804,407,2050
truck,20453-MotherHub_BLR-407,12.9842798,77.8242648,407,2050
truck,20454-MotherHub_BNO-407,28.544563,77.031259,407,2050
truck,20455-MotherHub_CHN-407,13.04591,80.067723,407,2050
truck,20456-MotherHub_DEL-407,28.52497,77.290408,407,2050
truck,20457-MotherHub_DKN-407,22.739951,88.317675,407,2050
truck,20458-MotherHub_IDR-407,22.777113,75.9021171,407,2050
truck,20459-MotherHub_IXR-407,23.352715,85.343538,407,2050
truck,20460-MotherHub_JAI-407,26.948928,75.761927,407,2050
truck,20461-Motherhub_JIG-407,12.7831062,77.6446188,407,2050
truck,20462-MotherHub_KNG-407,13.0608816,77.743673,407,2050
truck,20463-MotherHub_KOL-407,22.708183,88.28565,407,2050
truck,20464-MotherHub_LKO-407,26.755912,80.910939,407,2050
truck,20465-MotherHub_MED-407,17.580519,78.469527,407,2050
truck,20466-MotherHub_MUM-407,19.1170238,72.8580558,407,2050
truck,20467-MotherHub_PAT-407,25.587197,85.185842,407,2050
truck,20468-MotherHub_PTD-407,28.303142,76.82796,407,2050
truck,20469-MotherHub_PTI-407,28.294166,76.855804,407,2050
truck,20470-MotherHub_PUNE-407,18.6087917,73.7268817,407,2050
truck,20471-MotherHub_PZH-407,13.378015,80.117251,407,2050
truck,20472-MotherHub_RAI-407,22.056106,82.171855,407,2050
truck,20473-MotherHub_STV-407,21.0895987,72.900005,407,2050
truck,20474-MotherHub_WTF-407,12.9875238,77.8022383,407,2050
truck,20475-MotherHub_ABL-709,30.396612,76.8116,709,2769
truck,20476-MotherHub_AMD-709,22.8978044,72.5902141,709,2769
truck,20477-MotherHub_BAM-709,28.545321,77.02914,709,2769
truck,20478-MotherHub_BBI-709,20.295471,85.84707,709,2769
truck,20479-MotherHub_BHI-709,19.2374896,73.0361464,709,2769
truck,20480-MotherHub_BIL-709,19.2374987,73.0362352,709,2769
truck,20481-MotherHub_BLP-709,28.294166,76.855804,709,2769
truck,20482-MotherHub_BLR-709,12.9842798,77.8242648,709,2769
truck,20483-MotherHub_BNO-709,28.544563,77.031259,709,2769
truck,20484-MotherHub_CHN-709,13.04591,80.067723,709,2769
truck,20485-MotherHub_DEL-709,28.52497,77.290408,709,2769
truck,20486-MotherHub_DKN-709,22.739951,88.317675,709,2769
truck,20487-MotherHub_IDR-709,22.777113,75.9021171,709,2769
truck,20488-MotherHub_IXR-709,23.352715,85.343538,709,2769
truck,20489-MotherHub_JAI-709,26.948928,75.761927,709,2769
truck,20490-Motherhub_JIG-709,12.7831062,77.6446188,709,2769
truck,20491-MotherHub_KNG-709,13.0608816,77.743673,709,2769
truck,20492-MotherHub_KOL-709,22.708183,88.28565,709,2769
truck,20493-MotherHub_LKO-709,26.755912,80.910939,709,2769
truck,20494-MotherHub_MED-709,17.580519,78.469527,709,2769
truck,20495-MotherHub_MUM-709,19.1170238,72.8580558,709,2769
truck,20496-MotherHub_PAT-709,25.587197,85.185842,709,2769
truck,20497-MotherHub_PTD-709,28.303142,76.82796,709,2769
truck,20498-MotherHub_PTI-709,28.294166,76.855804,709,2769
truck,20499-MotherHub_PUNE-709,18.6087917,73.7268817,709,2769
truck,20500-MotherHub_PZH-709,13.378015,80.117251,709,2769
truck,20501-MotherHub_RAI-709,22.056106,82.171855,709,2769
truck,20502-MotherHub_STV-709,21.0895987,72.900005,709,2769
truck,20503-MotherHub_WTF-709,12.9875238,77.8022383,709,2769
truck,20504-MotherHub_ABL-709,30.396612,76.8116,709,2769
truck,20505-MotherHub_AMD-709,22.8978044,72.5902141,709,2769
truck,20506-MotherHub_BAM-709,28.545321,77.02914,709,2769
truck,20507-MotherHub_BBI-709,20.295471,85.84707,709,2769
truck,20508-MotherHub_BHI-709,19.2374896,73.0361464,709,2769
truck,20509-MotherHub_BIL-709,19.2374987,73.0362352,709,2769
truck,20510-MotherHub_BLP-709,28.294166,76.855804,709,2769
truck,20511-MotherHub_BLR-709,12.9842798,77.8242648,709,2769
truck,20512-MotherHub_BNO-709,28.544563,77.031259,709,2769
truck,20513-MotherHub_CHN-709,13.04591,80.067723,709,2769
truck,20514-MotherHub_DEL-709,28.52497,77.290408,709,2769
truck,20515-MotherHub_DKN-709,22.739951,88.317675,709,2769
truck,20516-MotherHub_IDR-709,22.777113,75.9021171,709,2769
truck,20517-MotherHub_IXR-709,23.352715,85.343538,709,2769
truck,20518-MotherHub_JAI-709,26.948928,75.761927,709,2769
truck,20519-Motherhub_JIG-709,12.7831062,77.6446188,709,2769
truck,20520-MotherHub_KNG-709,13.0608816,77.743673,709,2769
truck,20521-MotherHub_KOL-709,22.708183,88.28565,709,2769
truck,20522-MotherHub_LKO-709,26.755912,80.910939,709,2769
truck,20523-MotherHub_MED-709,17.580519,78.469527,709,2769
truck,20524-MotherHub_MUM-709,19.1170238,72.8580558,709,2769
truck,20525-MotherHub_PAT-709,25.587197,85.185842,709,2769
truck,20526-MotherHub_PTD-709,28.303142,76.82796,709,2769
truck,20527-MotherHub_PTI-709,28.294166,76.855804,709,2769
truck,20528-MotherHub_PUNE-709,18.6087917,73.7268817,709,2769
truck,20529-MotherHub_PZH-709,13.378015,80.117251,709,2769
truck,20530-MotherHub_RAI-709,22.056106,82.171855,709,2769
truck,20531-MotherHub_STV-709,21.0895987,72.900005,709,2769
truck,20532-MotherHub_WTF-709,12.9875238,77.8022383,709,2769
truck,20533-MotherHub_ABL-909,30.396612,76.8116,909,3288
truck,20534-MotherHub_AMD-909,22.8978044,72.5902141,909,3288
truck,20535-MotherHub_BAM-909,28.545321,77.02914,909,3288
truck,20536-MotherHub_BBI-909,20.295471,85.84707,909,3288
truck,20537-MotherHub_BHI-909,19.2374896,73.0361464,909,3288
truck,20538-MotherHub_BIL-909,19.2374987,73.0362352,909,3288
truck,20539-MotherHub_BLP-909,28.294166,76.855804,909,3288
truck,20540-MotherHub_BLR-909,12.9842798,77.8242648,909,3288
truck,20541-MotherHub_BNO-909,28.544563,77.031259,909,3288
truck,20542-MotherHub_CHN-909,13.04591,80.067723,909,3288
truck,20543-MotherHub_DEL-909,28.52497,77.290408,909,3288
truck,20544-MotherHub_DKN-909,22.739951,88.317675,909,3288
truck,20545-MotherHub_IDR-909,22.777113,75.9021171,909,3288
truck,20546-MotherHub_IXR-909,23.352715,85.343538,909,3288
truck,20547-MotherHub_JAI-909,26.948928,75.761927,909,3288
truck,20548-Motherhub_JIG-909,12.7831062,77.6446188,909,3288
truck,20549-MotherHub_KNG-909,13.0608816,77.743673,909,3288
truck,20550-MotherHub_KOL-909,22.708183,88.28565,909,3288
truck,20551-MotherHub_LKO-909,26.755912,80.910939,909,3288
truck,20552-MotherHub_MED-909,17.580519,78.469527,909,3288
truck,20553-MotherHub_MUM-909,19.1170238,72.8580558,909,3288
truck,20554-MotherHub_PAT-909,25.587197,85.185842,909,3288
truck,20555-MotherHub_PTD-909,28.303142,76.82796,909,3288
truck,20556-MotherHub_PTI-909,28.294166,76.855804,909,3288
truck,20557-MotherHub_PUNE-909,18.6087917,73.7268817,909,3288
truck,20558-MotherHub_PZH-909,13.378015,80.117251,909,3288
truck,20559-MotherHub_RAI-909,22.056106,82.171855,909,3288
truck,20560-MotherHub_STV-909,21.0895987,72.900005,909,3288
truck,20561-MotherHub_WTF-909,12.9875238,77.8022383,909,3288
truck,20562-MotherHub_ABL-909,30.396612,76.8116,909,3288
truck,20563-MotherHub_AMD-909,22.8978044,72.5902141,909,3288
truck,20564-MotherHub_BAM-909,28.545321,77.02914,909,3288
truck,20565-MotherHub_BBI-909,20.295471,85.84707,909,3288
truck,20566-MotherHub_BHI-909,19.2374896,73.0361464,909,3288
truck,20567-MotherHub_BIL-909,19.2374987,73.0362352,909,3288
truck,20568-MotherHub_BLP-909,28.294166,76.855804,909,3288
truck,20569-MotherHub_BLR-909,12.9842798,77.8242648,909,3288
truck,20570-MotherHub_BNO-909,28.544563,77.031259,909,3288
truck,20571-MotherHub_CHN-909,13.04591,80.067723,909,3288
truck,20572-MotherHub_DEL-909,28.52497,77.290408,909,3288
truck,20573-MotherHub_DKN-909,22.739951,88.317675,909,3288
truck,20574-MotherHub_IDR-909,22.777113,75.9021171,909,3288
truck,20575-MotherHub_IXR-909,23.352715,85.343538,909,3288
truck,20576-MotherHub_JAI-909,26.948928,75.761927,909,3288
truck,20577-Motherhub_JIG-909,12.7831062,77.6446188,909,3288
truck,20578-MotherHub_KNG-909,13.0608816,77.743673,909,3288
truck,20579-MotherHub_KOL-909,22.708183,88.28565,909,3288
truck,20580-MotherHub_LKO-909,26.755912,80.910939,909,3288
truck,20581-MotherHub_MED-909,17.580519,78.469527,909,3288
truck,20582-MotherHub_MUM-909,19.1170238,72.8580558,909,3288
truck,20583-MotherHub_PAT-909,25.587197,85.185842,909,3288
truck,20584-MotherHub_PTD-909,28.303142,76.82796,909,3288
truck,20585-MotherHub_PTI-909,28.294166,76.855804,909,3288
truck,20586-MotherHub_PUNE-909,18.6087917,73.7268817,909,3288
truck,20587-MotherHub_PZH-909,13.378015,80.117251,909,3288
truck,20588-MotherHub_RAI-909,22.056106,82.171855,909,3288
truck,20589-MotherHub_STV-909,21.0895987,72.900005,909,3288
truck,20590-MotherHub_WTF-909,12.9875238,77.8022383,909,3288
truck,20591-MotherHub_ABL-1109,30.396612,76.8116,1109,3938
truck,20592-MotherHub_AMD-1109,22.8978044,72.5902141,1109,3938
truck,20593-MotherHub_BAM-1109,28.545321,77.02914,1109,3938
truck,20594-MotherHub_BBI-1109,20.295471,85.84707,1109,3938
truck,20595-MotherHub_BHI-1109,19.2374896,73.0361464,1109,3938
truck,20596-MotherHub_BIL-1109,19.2374987,73.0362352,1109,3938
truck,20597-MotherHub_BLP-1109,28.294166,76.855804,1109,3938
truck,20598-MotherHub_BLR-1109,12.9842798,77.8242648,1109,3938
truck,20599-MotherHub_BNO-1109,28.544563,77.031259,1109,3938
truck,20600-MotherHub_CHN-1109,13.04591,80.067723,1109,3938
truck,20601-MotherHub_DEL-1109,28.52497,77.290408,1109,3938
truck,20602-MotherHub_DKN-1109,22.739951,88.317675,1109,3938
truck,20603-MotherHub_IDR-1109,22.777113,75.9021171,1109,3938
truck,20604-MotherHub_IXR-1109,23.352715,85.343538,1109,3938
truck,20605-MotherHub_JAI-1109,26.948928,75.761927,1109,3938
truck,20606-Motherhub_JIG-1109,12.7831062,77.6446188,1109,3938
truck,20607-MotherHub_KNG-1109,13.0608816,77.743673,1109,3938
truck,20608-MotherHub_KOL-1109,22.708183,88.28565,1109,3938
truck,20609-MotherHub_LKO-1109,26.755912,80.910939,1109,3938
truck,20610-MotherHub_MED-1109,17.580519,78.469527,1109,3938
truck,20611-MotherHub_MUM-1109,19.1170238,72.8580558,1109,3938
truck,20612-MotherHub_PAT-1109,25.587197,85.185842,1109,3938
truck,20613-MotherHub_PTD-1109,28.303142,76.82796,1109,3938
truck,20614-MotherHub_PTI-1109,28.294166,76.855804,1109,3938
truck,20615-MotherHub_PUNE-1109,18.6087917,73.7268817,1109,3938
truck,20616-MotherHub_PZH-1109,13.378015,80.117251,1109,3938
truck,20617-MotherHub_RAI-1109,22.056106,82.171855,1109,3938
truck,20618-MotherHub_STV-1109,21.0895987,72.900005,1109,3938
truck,20619-MotherHub_WTF-1109,12.9875238,77.8022383,1109,3938
truck,20620-MotherHub_ABL-1109,30.396612,76.8116,1109,3938
truck,20621-MotherHub_AMD-1109,22.8978044,72.5902141,1109,3938
truck,20622-MotherHub_BAM-1109,28.545321,77.02914,1109,3938
truck,20623-MotherHub_BBI-1109,20.295471,85.84707,1109,3938
truck,20624-MotherHub_BHI-1109,19.2374896,73.0361464,1109,3938
truck,20625-MotherHub_BIL-1109,19.2374987,73.0362352,1109,3938
truck,20626-MotherHub_BLP-1109,28.294166,76.855804,1109,3938
truck,20627-MotherHub_BLR-1109,12.9842798,77.8242648,1109,3938
truck,20628-MotherHub_BNO-1109,28.544563,77.031259,1109,3938
truck,20629-MotherHub_CHN-1109,13.04591,80.067723,1109,3938
truck,20630-MotherHub_DEL-1109,28.52497,77.290408,1109,3938
truck,20631-MotherHub_DKN-1109,22.739951,88.317675,1109,3938
truck,20632-MotherHub_IDR-1109,22.777113,75.9021171,1109,3938
truck,20633-MotherHub_IXR-1109,23.352715,85.343538,1109,3938
truck,20634-MotherHub_JAI-1109,26.948928,75.761927,1109,3938
truck,20635-Motherhub_JIG-1109,12.7831062,77.6446188,1109,3938
truck,20636-MotherHub_KNG-1109,13.0608816,77.743673,1109,3938
truck,20637-MotherHub_KOL-1109,22.708183,88.28565,1109,3938
truck,20638-MotherHub_LKO-1109,26.755912,80.910939,1109,3938
truck,20639-MotherHub_MED-1109,17.580519,78.469527,1109,3938
truck,20640-MotherHub_MUM-1109,19.1170238,72.8580558,1109,3938
truck,20641-MotherHub_PAT-1109,25.587197,85.185842,1109,3938
truck,20642-MotherHub_PTD-1109,28.303142,76.82796,1109,3938
truck,20643-MotherHub_PTI-1109,28.294166,76.855804,1109,3938
truck,20644-MotherHub_PUNE-1109,18.6087917,73.7268817,1109,3938
truck,20645-MotherHub_PZH-1109,13.378015,80.117251,1109,3938
truck,20646-MotherHub_RAI-1109,22.056106,82.171855,1109,3938
truck,20647-MotherHub_STV-1109,21.0895987,72.900005,1109,3938
truck,20648-MotherHub_WTF-1109,12.9875238,77.8022383,1109,3938
truck,20649-MotherHub_ABL-22,30.396612,76.8116,22,4332
truck,20650-MotherHub_AMD-22,22.8978044,72.5902141,22,4332
truck,20651-MotherHub_BAM-22,28.545321,77.02914,22,4332
truck,20652-MotherHub_BBI-22,20.295471,85.84707,22,4332
truck,20653-MotherHub_BHI-22,19.2374896,73.0361464,22,4332
truck,20654-MotherHub_BIL-22,19.2374987,73.0362352,22,4332
truck,20655-MotherHub_BLP-22,28.294166,76.855804,22,4332
truck,20656-MotherHub_BLR-22,12.9842798,77.8242648,22,4332
truck,20657-MotherHub_BNO-22,28.544563,77.031259,22,4332
truck,20658-MotherHub_CHN-22,13.04591,80.067723,22,4332
truck,20659-MotherHub_DEL-22,28.52497,77.290408,22,4332
truck,20660-MotherHub_DKN-22,22.739951,88.317675,22,4332
truck,20661-MotherHub_IDR-22,22.777113,75.9021171,22,4332
truck,20662-MotherHub_IXR-22,23.352715,85.343538,22,4332
truck,20663-MotherHub_JAI-22,26.948928,75.761927,22,4332
truck,20664-Motherhub_JIG-22,12.7831062,77.6446188,22,4332
truck,20665-MotherHub_KNG-22,13.0608816,77.743673,22,4332
truck,20666-MotherHub_KOL-22,22.708183,88.28565,22,4332
truck,20667-MotherHub_LKO-22,26.755912,80.910939,22,4332
truck,20668-MotherHub_MED-22,17.580519,78.469527,22,4332
truck,20669-MotherHub_MUM-22,19.1170238,72.8580558,22,4332
truck,20670-MotherHub_PAT-22,25.587197,85.185842,22,4332
truck,20671-MotherHub_PTD-22,28.303142,76.82796,22,4332
truck,20672-MotherHub_PTI-22,28.294166,76.855804,22,4332
truck,20673-MotherHub_PUNE-22,18.6087917,73.7268817,22,4332
truck,20674-MotherHub_PZH-22,13.378015,80.117251,22,4332
truck,20675-MotherHub_RAI-22,22.056106,82.171855,22,4332
truck,20676-MotherHub_STV-22,21.0895987,72.900005,22,4332
truck,20677-MotherHub_WTF-22,12.9875238,77.8022383,22,4332
truck,20678-MotherHub_ABL-22,30.396612,76.8116,22,4332
truck,20679-MotherHub_AMD-22,22.8978044,72.5902141,22,4332
truck,20680-MotherHub_BAM-22,28.545321,77.02914,22,4332
truck,20681-MotherHub_BBI-22,20.295471,85.84707,22,4332
truck,20682-MotherHub_BHI-22,19.2374896,73.0361464,22,4332
truck,20683-MotherHub_BIL-22,19.2374987,73.0362352,22,4332
truck,20684-MotherHub_BLP-22,28.294166,76.855804,22,4332
truck,20685-MotherHub_BLR-22,12.9842798,77.8242648,22,4332
truck,20686-MotherHub_BNO-22,28.544563,77.031259,22,4332
truck,20687-MotherHub_CHN-22,13.04591,80.067723,22,4332
truck,20688-MotherHub_DEL-22,28.52497,77.290408,22,4332
truck,20689-MotherHub_DKN-22,22.739951,88.317675,22,4332
truck,20690-MotherHub_IDR-22,22.777113,75.9021171,22,4332
truck,20691-MotherHub_IXR-22,23.352715,85.343538,22,4332
truck,20692-MotherHub_JAI-22,26.948928,75.761927,22,4332
truck,20693-Motherhub_JIG-22,12.7831062,77.6446188,22,4332
truck,20694-MotherHub_KNG-22,13.0608816,77.743673,22,4332
truck,20695-MotherHub_KOL-22,22.708183,88.28565,22,4332
truck,20696-MotherHub_LKO-22,26.755912,80.910939,22,4332
truck,20697-MotherHub_MED-22,17.580519,78.469527,22,4332
truck,20698-MotherHub_MUM-22,19.1170238,72.8580558,22,4332
truck,20699-MotherHub_PAT-22,25.587197,85.185842,22,4332
truck,20700-MotherHub_PTD-22,28.303142,76.82796,22,4332
truck,20701-MotherHub_PTI-22,28.294166,76.855804,22,4332
truck,20702-MotherHub_PUNE-22,18.6087917,73.7268817,22,4332
truck,20703-MotherHub_PZH-22,13.378015,80.117251,22,4332
truck,20704-MotherHub_RAI-22,22.056106,82.171855,22,4332
truck,20705-MotherHub_STV-22,21.0895987,72.900005,22,4332
truck,20706-MotherHub_WTF-22,12.9875238,77.8022383,22,4332
truck,20707-MotherHub_ABL-24,30.396612,76.8116,24,4726
truck,20708-MotherHub_AMD-24,22.8978044,72.5902141,24,4726
truck,20709-MotherHub_BAM-24,28.545321,77.02914,24,4726
truck,20710-MotherHub_BBI-24,20.295471,85.84707,24,4726
truck,20711-MotherHub_BHI-24,19.2374896,73.0361464,24,4726
truck,20712-MotherHub_BIL-24,19.2374987,73.0362352,24,4726
truck,20713-MotherHub_BLP-24,28.294166,76.855804,24,4726
truck,20714-MotherHub_BLR-24,12.9842798,77.8242648,24,4726
truck,20715-MotherHub_BNO-24,28.544563,77.031259,24,4726
truck,20716-MotherHub_CHN-24,13.04591,80.067723,24,4726
truck,20717-MotherHub_DEL-24,28.52497,77.290408,24,4726
truck,20718-MotherHub_DKN-24,22.739951,88.317675,24,4726
truck,20719-MotherHub_IDR-24,22.777113,75.9021171,24,4726
truck,20720-MotherHub_IXR-24,23.352715,85.343538,24,4726
truck,20721-MotherHub_JAI-24,26.948928,75.761927,24,4726
truck,20722-Motherhub_JIG-24,12.7831062,77.6446188,24,4726
truck,20723-MotherHub_KNG-24,13.0608816,77.743673,24,4726
truck,20724-MotherHub_KOL-24,22.708183,88.28565,24,4726
truck,20725-MotherHub_LKO-24,26.755912,80.910939,24,4726
truck,20726-MotherHub_MED-24,17.580519,78.469527,24,4726
truck,20727-MotherHub_MUM-24,19.1170238,72.8580558,24,4726
truck,20728-MotherHub_PAT-24,25.587197,85.185842,24,4726
truck,20729-MotherHub_PTD-24,28.303142,76.82796,24,4726
truck,20730-MotherHub_PTI-24,28.294166,76.855804,24,4726
truck,20731-MotherHub_PUNE-24,18.6087917,73.7268817,24,4726
truck,20732-MotherHub_PZH-24,13.378015,80.117251,24,4726
truck,20733-MotherHub_RAI-24,22.056106,82.171855,24,4726
truck,20734-MotherHub_STV-24,21.0895987,72.900005,24,4726
truck,20735-MotherHub_WTF-24,12.9875238,77.8022383,24,4726
truck,20736-MotherHub_ABL-24,30.396612,76.8116,24,4726
truck,20737-MotherHub_AMD-24,22.8978044,72.5902141,24,4726
truck,20738-MotherHub_BAM-24,28.545321,77.02914,24,4726
truck,20739-MotherHub_BBI-24,20.295471,85.84707,24,4726
truck,20740-MotherHub_BHI-24,19.2374896,73.0361464,24,4726
truck,20741-MotherHub_BIL-24,19.2374987,73.0362352,24,4726
truck,20742-MotherHub_BLP-24,28.294166,76.855804,24,4726
truck,20743-MotherHub_BLR-24,12.9842798,77.8242648,24,4726
truck,20744-MotherHub_BNO-24,28.544563,77.031259,24,4726
truck,20745-MotherHub_CHN-24,13.04591,80.067723,24,4726
truck,20746-MotherHub_DEL-24,28.52497,77.290408,24,4726
truck,20747-MotherHub_DKN-24,22.739951,88.317675,24,4726
truck,20748-MotherHub_IDR-24,22.777113,75.9021171,24,4726
truck,20749-MotherHub_IXR-24,23.352715,85.343538,24,4726
truck,20750-MotherHub_JAI-24,26.948928,75.761927,24,4726
truck,20751-Motherhub_JIG-24,12.7831062,77.6446188,24,4726
truck,20752-MotherHub_KNG-24,13.0608816,77.743673,24,4726
truck,20753-MotherHub_KOL-24,22.708183,88.28565,24,4726
truck,20754-MotherHub_LKO-24,26.755912,80.910939,24,4726
truck,20755-MotherHub_MED-24,17.580519,78.469527,24,4726
truck,20756-MotherHub_MUM-24,19.1170238,72.8580558,24,4726
truck,20757-MotherHub_PAT-24,25.587197,85.185842,24,4726
truck,20758-MotherHub_PTD-24,28.303142,76.82796,24,4726
truck,20759-MotherHub_PTI-24,28.294166,76.855804,24,4726
truck,20760-MotherHub_PUNE-24,18.6087917,73.7268817,24,4726
truck,20761-MotherHub_PZH-24,13.378015,80.117251,24,4726
truck,20762-MotherHub_RAI-24,22.056106,82.171855,24,4726
truck,20763-MotherHub_STV-24,21.0895987,72.900005,24,4726
truck,20764-MotherHub_WTF-24,12.9875238,77.8022383,24,4726
truck,20765-MotherHub_ABL-28,30.396612,76.8116,28,5514
truck,20766-MotherHub_AMD-28,22.8978044,72.5902141,28,5514
truck,20767-MotherHub_BAM-28,28.545321,77.02914,28,5514
truck,20768-MotherHub_BBI-28,20.295471,85.84707,28,5514
truck,20769-MotherHub_BHI-28,19.2374896,73.0361464,28,5514
truck,20770-MotherHub_BIL-28,19.2374987,73.0362352,28,5514
truck,20771-MotherHub_BLP-28,28.294166,76.855804,28,5514
truck,20772-MotherHub_BLR-28,12.9842798,77.8242648,28,5514
truck,20773-MotherHub_BNO-28,28.544563,77.031259,28,5514
truck,20774-MotherHub_CHN-28,13.04591,80.067723,28,5514
truck,20775-MotherHub_DEL-28,28.52497,77.290408,28,5514
truck,20776-MotherHub_DKN-28,22.739951,88.317675,28,5514
truck,20777-MotherHub_IDR-28,22.777113,75.9021171,28,5514
truck,20778-MotherHub_IXR-28,23.352715,85.343538,28,5514
truck,20779-MotherHub_JAI-28,26.948928,75.761927,28,5514
truck,20780-Motherhub_JIG-28,12.7831062,77.6446188,28,5514
truck,20781-MotherHub_KNG-28,13.0608816,77.743673,28,5514
truck,20782-MotherHub_KOL-28,22.708183,88.28565,28,5514
truck,20783-MotherHub_LKO-28,26.755912,80.910939,28,5514
truck,20784-MotherHub_MED-28,17.580519,78.469527,28,5514
truck,20785-MotherHub_MUM-28,19.1170238,72.8580558,28,5514
truck,20786-MotherHub_PAT-28,25.587197,85.185842,28,5514
truck,20787-MotherHub_PTD-28,28.303142,76.82796,28,5514
truck,20788-MotherHub_PTI-28,28.294166,76.855804,28,5514
truck,20789-MotherHub_PUNE-28,18.6087917,73.7268817,28,5514
truck,20790-MotherHub_PZH-28,13.378015,80.117251,28,5514
truck,20791-MotherHub_RAI-28,22.056106,82.171855,28,5514
truck,20792-MotherHub_STV-28,21.0895987,72.900005,28,5514
truck,20793-MotherHub_WTF-28,12.9875238,77.8022383,28,5514
truck,20794-MotherHub_ABL-28,30.396612,76.8116,28,5514
truck,20795-MotherHub_AMD-28,22.8978044,72.5902141,28,5514
truck,20796-MotherHub_BAM-28,28.545321,77.02914,28,5514
truck,20797-MotherHub_BBI-28,20.295471,85.84707,28,5514
truck,20798-MotherHub_BHI-28,19.2374896,73.0361464,28,5514
truck,20799-MotherHub_BIL-28,19.2374987,73.0362352,28,5514
truck,20800-MotherHub_BLP-28,28.294166,76.855804,28,5514
truck,20801-MotherHub_BLR-28,12.9842798,77.8242648,28,5514
truck,20802-MotherHub_BNO-28,28.544563,77.031259,28,5514
truck,20803-MotherHub_CHN-28,13.04591,80.067723,28,5514
truck,20804-MotherHub_DEL-28,28.52497,77.290408,28,5514
truck,20805-MotherHub_DKN-28,22.739951,88.317675,28,5514
truck,20806-MotherHub_IDR-28,22.777113,75.9021171,28,5514
truck,20807-MotherHub_IXR-28,23.352715,85.343538,28,5514
truck,20808-MotherHub_JAI-28,26.948928,75.761927,28,5514
truck,20809-Motherhub_JIG-28,12.7831062,77.6446188,28,5514
truck,20810-MotherHub_KNG-28,13.0608816,77.743673,28,5514
truck,20811-MotherHub_KOL-28,22.708183,88.28565,28,5514
truck,20812-MotherHub_LKO-28,26.755912,80.910939,28,5514
truck,20813-MotherHub_MED-28,17.580519,78.469527,28,5514
truck,20814-MotherHub_MUM-28,19.1170238,72.8580558,28,5514
truck,20815-MotherHub_PAT-28,25.587197,85.185842,28,5514
truck,20816-MotherHub_PTD-28,28.303142,76.82796,28,5514
truck,20817-MotherHub_PTI-28,28.294166,76.855804,28,5514
truck,20818-MotherHub_PUNE-28,18.6087917,73.7268817,28,5514
truck,20819-MotherHub_PZH-28,13.378015,80.117251,28,5514
truck,20820-MotherHub_RAI-28,22.056106,82.171855,28,5514
truck,20821-MotherHub_STV-28,21.0895987,72.900005,28,5514
truck,20822-MotherHub_WTF-28,12.9875238,77.8022383,28,5514
truck,20823-MotherHub_ABL-32,30.396612,76.8116,32,6302
truck,20824-MotherHub_AMD-32,22.8978044,72.5902141,32,6302
truck,20825-MotherHub_BAM-32,28.545321,77.02914,32,6302
truck,20826-MotherHub_BBI-32,20.295471,85.84707,32,6302
truck,20827-MotherHub_BHI-32,19.2374896,73.0361464,32,6302
truck,20828-MotherHub_BIL-32,19.2374987,73.0362352,32,6302
truck,20829-MotherHub_BLP-32,28.294166,76.855804,32,6302
truck,20830-MotherHub_BLR-32,12.9842798,77.8242648,32,6302
truck,20831-MotherHub_BNO-32,28.544563,77.031259,32,6302
truck,20832-MotherHub_CHN-32,13.04591,80.067723,32,6302
truck,20833-MotherHub_DEL-32,28.52497,77.290408,32,6302
truck,20834-MotherHub_DKN-32,22.739951,88.317675,32,6302
truck,20835-MotherHub_IDR-32,22.777113,75.9021171,32,6302
truck,20836-MotherHub_IXR-32,23.352715,85.343538,32,6302
truck,20837-MotherHub_JAI-32,26.948928,75.761927,32,6302
truck,20838-Motherhub_JIG-32,12.7831062,77.6446188,32,6302
