Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,DH,dest_mh,ready_time,Load,pickup_add_time,finalready_time
Shipment,MOTHERHUB_BIL-GHANSOLIHUB_MUM-p,19.2374987,73.0362352,19.116972,73.004523,GHANSOLIHUB_MUM,MOTHERHUB_BIL,72000,626,0,72000
Shipment,MOTHERHUB_BIL-GHODBUNDERHUB_MUM-c,19.2374987,73.0362352,19.228795,72.982964,GHODBUNDERHUB_MUM,MOTHERHUB_BIL,72000,190,14400,86400
Shipment,MOTHERHUB_BIL-GHODBUNDERHUB_MUM-p,19.2374987,73.0362352,19.228795,72.982964,GHODBUNDERHUB_MUM,MOTHERHUB_BIL,72000,270,0,72000
Shipment,MOTHERHUB_BIL-JALGAONHUB_JGO-c,19.2374987,73.0362352,21.0061599,75.5807333,JALGAONHUB_JGO,MOTHERHUB_BIL,72000,139,14400,86400
Shipment,MOTHERHUB_BIL-JALGAONHUB_JGO-p,19.2374987,73.0362352,21.0061599,75.5807333,JALGAONHUB_JGO,MOTHERHUB_BIL,72000,437,0,72000
Shipment,MOTHERHUB_BIL-KALYANHUB_MUM-c,19.2374987,73.0362352,19.250139,73.124082,KALYANHUB_MUM,MOTHERHUB_BIL,72000,191,14400,86400
Shipment,MOTHERHUB_BIL-KALYANHUB_MUM-p,19.2374987,73.0362352,19.250139,73.124082,KALYANHUB_MUM,MOTHERHUB_BIL,72000,433,0,72000
Shipment,MOTHERHUB_BIL-KALYANMPHUB_MUM-c,19.2374987,73.0362352,19.250139,73.124082,KALYANMPHUB_MUM,MOTHERHUB_BIL,72000,48,14400,86400
Shipment,MOTHERHUB_BIL-KALYANMPHUB_MUM-p,19.2374987,73.0362352,19.250139,73.124082,KALYANMPHUB_MUM,MOTHERHUB_BIL,72000,2,0,72000
Shipment,MOTHERHUB_BIL-KHARGHARHUB_MUM-c,19.2374987,73.0362352,19.027478,73.060775,KHARGHARHUB_MUM,MOTHERHUB_BIL,72000,145,14400,86400
Shipment,MOTHERHUB_BIL-KHARGHARHUB_MUM-p,19.2374987,73.0362352,19.027478,73.060775,KHARGHARHUB_MUM,MOTHERHUB_BIL,72000,558,0,72000
Shipment,MOTHERHUB_BIL-KHOPOLIHUB_KPL-c,19.2374987,73.0362352,18.7849547,73.3458623,KHOPOLIHUB_KPL,MOTHERHUB_BIL,72000,179,14400,86400
Shipment,MOTHERHUB_BIL-KHOPOLIHUB_KPL-p,19.2374987,73.0362352,18.7849547,73.3458623,KHOPOLIHUB_KPL,MOTHERHUB_BIL,72000,208,0,72000
Shipment,MOTHERHUB_BIL-MOTHERHUB_BIL-c,19.2374987,73.0362352,19.2374987,73.0362352,MOTHERHUB_BIL,MOTHERHUB_BIL,72000,469,14400,86400
Shipment,MOTHERHUB_BIL-MOTHERHUB_BIL-p,19.2374987,73.0362352,19.2374987,73.0362352,MOTHERHUB_BIL,MOTHERHUB_BIL,72000,405,0,72000
Shipment,MOTHERHUB_BIL-NASHIKHUB_NSK-c,19.2374987,73.0362352,19.997453,73.789802,NASHIKHUB_NSK,MOTHERHUB_BIL,72000,165,14400,86400
Shipment,MOTHERHUB_BIL-NASHIKHUB_NSK-p,19.2374987,73.0362352,19.997453,73.789802,NASHIKHUB_NSK,MOTHERHUB_BIL,72000,188,0,72000
Shipment,MOTHERHUB_BIL-PANCHAVATIHUB_NSK-c,19.2374987,73.0362352,20,73.8,PANCHAVATIHUB_NSK,MOTHERHUB_BIL,72000,150,14400,86400
Shipment,MOTHERHUB_BIL-PANCHAVATIHUB_NSK-p,19.2374987,73.0362352,20,73.8,PANCHAVATIHUB_NSK,MOTHERHUB_BIL,72000,149,0,72000
Shipment,MOTHERHUB_BIL-PANVELHUB_PNV-c,19.2374987,73.0362352,19.026009,73.089823,PANVELHUB_PNV,MOTHERHUB_BIL,72000,181,14400,86400
Shipment,MOTHERHUB_BIL-PANVELHUB_PNV-p,19.2374987,73.0362352,19.026009,73.089823,PANVELHUB_PNV,MOTHERHUB_BIL,72000,461,0,72000
Shipment,MOTHERHUB_BIL-THANEHUB_MUM-c,19.2374987,73.0362352,19.186752,72.954549,THANEHUB_MUM,MOTHERHUB_BIL,72000,178,14400,86400
Shipment,MOTHERHUB_BIL-THANEHUB_MUM-p,19.2374987,73.0362352,19.186752,72.954549,THANEHUB_MUM,MOTHERHUB_BIL,72000,718,0,72000
Shipment,MOTHERHUB_BIL-THANEMPHUB_MUM-c,19.2374987,73.0362352,19.186752,72.954549,THANEMPHUB_MUM,MOTHERHUB_BIL,72000,24,14400,86400
Shipment,MOTHERHUB_BIL-THANEMPHUB_MUM-p,19.2374987,73.0362352,19.186752,72.954549,THANEMPHUB_MUM,MOTHERHUB_BIL,72000,1,0,72000
Shipment,MOTHERHUB_BIL-ULHASNAGARHUB_MUM-c,19.2374987,73.0362352,19.2,73.2,ULHASNAGARHUB_MUM,MOTHERHUB_BIL,72000,154,14400,86400
Shipment,MOTHERHUB_BIL-ULHASNAGARHUB_MUM-p,19.2374987,73.0362352,19.2,73.2,ULHASNAGARHUB_MUM,MOTHERHUB_BIL,72000,120,0,72000
Shipment,MOTHERHUB_BIL-VALSADHUB_AMD-c,19.2374987,73.0362352,20.594504,72.934177,VALSADHUB_AMD,MOTHERHUB_BIL,72000,144,14400,86400
Shipment,MOTHERHUB_BIL-VALSADHUB_AMD-p,19.2374987,73.0362352,20.594504,72.934177,VALSADHUB_AMD,MOTHERHUB_BIL,72000,184,0,72000
Shipment,MOTHERHUB_BIL-VAPIHUB_AMD-c,19.2374987,73.0362352,20.366241,72.922447,VAPIHUB_AMD,MOTHERHUB_BIL,72000,251,14400,86400
Shipment,MOTHERHUB_BIL-VAPIHUB_AMD-p,19.2374987,73.0362352,20.366241,72.922447,VAPIHUB_AMD,MOTHERHUB_BIL,72000,529,0,72000
Shipment,MOTHERHUB_BIL-VASAIHUB_MUM-c,19.2374987,73.0362352,19.4057556,72.8523072,VASAIHUB_MUM,MOTHERHUB_BIL,72000,126,14400,86400
Shipment,MOTHERHUB_BIL-VASAIHUB_MUM-p,19.2374987,73.0362352,19.4057556,72.8523072,VASAIHUB_MUM,MOTHERHUB_BIL,72000,470,0,72000
Shipment,MOTHERHUB_BIL-VASAIMPHUB_MUM-c,19.2374987,73.0362352,19.4057556,72.8523072,VASAIMPHUB_MUM,MOTHERHUB_BIL,72000,62,14400,86400
Shipment,MOTHERHUB_BIL-VASAIMPHUB_MUM-p,19.2374987,73.0362352,19.4057556,72.8523072,VASAIMPHUB_MUM,MOTHERHUB_BIL,72000,4,0,72000
Shipment,MOTHERHUB_BIL-VASHIHUB_NBM-c,19.2374987,73.0362352,19.060814,73.002852,VASHIHUB_NBM,MOTHERHUB_BIL,72000,204,14400,86400
Shipment,MOTHERHUB_BIL-VASHIHUB_NBM-p,19.2374987,73.0362352,19.060814,73.002852,VASHIHUB_NBM,MOTHERHUB_BIL,72000,153,0,72000
Shipment,MOTHERHUB_BIL-VASHIMPHUB_MUM-c,19.2374987,73.0362352,19.060814,73.002852,VASHIMPHUB_MUM,MOTHERHUB_BIL,72000,82,14400,86400
Shipment,MOTHERHUB_BIL-VASHIMPHUB_MUM-p,19.2374987,73.0362352,19.060814,73.002852,VASHIMPHUB_MUM,MOTHERHUB_BIL,72000,5,0,72000
Shipment,MOTHERHUB_BIL-VIRARHUB_MUM-c,19.2374987,73.0362352,19.466742,72.810639,VIRARHUB_MUM,MOTHERHUB_BIL,72000,210,14400,86400
Shipment,MOTHERHUB_BIL-VIRARHUB_MUM-p,19.2374987,73.0362352,19.466742,72.810639,VIRARHUB_MUM,MOTHERHUB_BIL,72000,204,0,72000
Shipment,MOTHERHUB_BLR-AIRPORTBLRHUB_BLR-c,12.9842798,77.8242648,12.9573002,77.6625524,AIRPORTBLRHUB_BLR,MOTHERHUB_BLR,,143,14400,14400
Shipment,MOTHERHUB_BLR-AIRPORTBLRHUB_BLR-p,12.9842798,77.8242648,12.9573002,77.6625524,AIRPORTBLRHUB_BLR,MOTHERHUB_BLR,,1056,0,0
Shipment,MOTHERHUB_BLR-AIRPORTBLRMPHUB_BLR-c,12.9842798,77.8242648,12.9573002,77.6625524,AIRPORTBLRMPHUB_BLR,MOTHERHUB_BLR,,38,14400,14400
Shipment,MOTHERHUB_BLR-AIRPORTBLRMPHUB_BLR-p,12.9842798,77.8242648,12.9573002,77.6625524,AIRPORTBLRMPHUB_BLR,MOTHERHUB_BLR,,6,0,0
Shipment,MOTHERHUB_BLR-ANANTHAPURHUB_ATP-c,12.9842798,77.8242648,14.6683137,77.5819832,ANANTHAPURHUB_ATP,MOTHERHUB_BLR,50400,153,14400,64800
Shipment,MOTHERHUB_BLR-ANANTHAPURHUB_ATP-p,12.9842798,77.8242648,14.6683137,77.5819832,ANANTHAPURHUB_ATP,MOTHERHUB_BLR,50400,195,0,50400
Shipment,MOTHERHUB_BLR-BAGALKOTHUB_BGK-c,12.9842798,77.8242648,16.164628,75.668542,BAGALKOTHUB_BGK,MOTHERHUB_BLR,50400,161,14400,64800
Shipment,MOTHERHUB_BLR-BAGALKOTHUB_BGK-p,12.9842798,77.8242648,16.164628,75.668542,BAGALKOTHUB_BGK,MOTHERHUB_BLR,50400,390,0,50400
Shipment,MOTHERHUB_BLR-BANASHANKARIHUB_BLR-c,12.9842798,77.8242648,12.9290073,77.5647677,BANASHANKARIHUB_BLR,MOTHERHUB_BLR,,100,14400,14400
Shipment,MOTHERHUB_BLR-BANASHANKARIHUB_BLR-p,12.9842798,77.8242648,12.9290073,77.5647677,BANASHANKARIHUB_BLR,MOTHERHUB_BLR,,1857,0,0
Shipment,MOTHERHUB_BLR-BANASHANKARIMPHUB_BLR-c,12.9842798,77.8242648,12.9249,77.5662,BANASHANKARIMPHUB_BLR,MOTHERHUB_BLR,,53,14400,14400
Shipment,MOTHERHUB_BLR-BANASHANKARIMPHUB_BLR-p,12.9842798,77.8242648,12.9249,77.5662,BANASHANKARIMPHUB_BLR,MOTHERHUB_BLR,,14,0,0
Shipment,MOTHERHUB_BLR-BELGAUMHUB_IXG-c,12.9842798,77.8242648,15.86925,74.522216,BELGAUMHUB_IXG,MOTHERHUB_BLR,50400,209,14400,64800
Shipment,MOTHERHUB_BLR-BELGAUMHUB_IXG-p,12.9842798,77.8242648,15.86925,74.522216,BELGAUMHUB_IXG,MOTHERHUB_BLR,50400,410,0,50400
Shipment,MOTHERHUB_BLR-BELLARYHUB_BLY-c,12.9842798,77.8242648,15.15003,76.898174,BELLARYHUB_BLY,MOTHERHUB_BLR,50400,220,14400,64800
Shipment,MOTHERHUB_BLR-BELLARYHUB_BLY-p,12.9842798,77.8242648,15.15003,76.898174,BELLARYHUB_BLY,MOTHERHUB_BLR,50400,714,0,50400
Shipment,MOTHERHUB_BLR-BIDARHUB_BDR-c,12.9842798,77.8242648,17.9149,77.5046,BIDARHUB_BDR,MOTHERHUB_BLR,50400,111,14400,64800
Shipment,MOTHERHUB_BLR-BIDARHUB_BDR-p,12.9842798,77.8242648,17.9149,77.5046,BIDARHUB_BDR,MOTHERHUB_BLR,50400,133,0,50400
Shipment,MOTHERHUB_BLR-BILEKAHALLIHUB_BLR-c,12.9842798,77.8242648,12.93154,77.60873,BILEKAHALLIHUB_BLR,MOTHERHUB_BLR,,149,14400,14400
Shipment,MOTHERHUB_BLR-BILEKAHALLIHUB_BLR-p,12.9842798,77.8242648,12.93154,77.60873,BILEKAHALLIHUB_BLR,MOTHERHUB_BLR,,1067,0,0
Shipment,MOTHERHUB_BLR-BILEKAHALLIMPHUB_BLR-c,12.9842798,77.8242648,12.93154,77.60873,BILEKAHALLIMPHUB_BLR,MOTHERHUB_BLR,,60,14400,14400
Shipment,MOTHERHUB_BLR-BILEKAHALLIMPHUB_BLR-p,12.9842798,77.8242648,12.93154,77.60873,BILEKAHALLIMPHUB_BLR,MOTHERHUB_BLR,,12,0,0
Shipment,MOTHERHUB_BLR-CALICUTHUB_CCJ-c,12.9842798,77.8242648,11.264533,75.776766,CALICUTHUB_CCJ,MOTHERHUB_BLR,50400,256,14400,64800
Shipment,MOTHERHUB_BLR-CALICUTHUB_CCJ-p,12.9842798,77.8242648,11.264533,75.776766,CALICUTHUB_CCJ,MOTHERHUB_BLR,50400,662,0,50400
Shipment,MOTHERHUB_BLR-CHANDAPURHUB_BLR-c,12.9842798,77.8242648,12.8005,77.7136,CHANDAPURHUB_BLR,MOTHERHUB_BLR,,219,14400,14400
Shipment,MOTHERHUB_BLR-CHANDAPURHUB_BLR-p,12.9842798,77.8242648,12.8005,77.7136,CHANDAPURHUB_BLR,MOTHERHUB_BLR,,546,0,0
Shipment,MOTHERHUB_BLR-CHIDAMBARAMHUB_CDM-c,12.9842798,77.8242648,11.387667,79.693237,CHIDAMBARAMHUB_CDM,MOTHERHUB_BLR,50400,128,14400,64800
Shipment,MOTHERHUB_BLR-CHIDAMBARAMHUB_CDM-p,12.9842798,77.8242648,11.387667,79.693237,CHIDAMBARAMHUB_CDM,MOTHERHUB_BLR,50400,36,0,50400
Shipment,MOTHERHUB_BLR-CHITTOORHUB_COR-c,12.9842798,77.8242648,13.2014982,79.0830914,CHITTOORHUB_COR,MOTHERHUB_BLR,50400,126,14400,64800
Shipment,MOTHERHUB_BLR-CHITTOORHUB_COR-p,12.9842798,77.8242648,13.2014982,79.0830914,CHITTOORHUB_COR,MOTHERHUB_BLR,50400,304,0,50400
Shipment,MOTHERHUB_BLR-CUDDALOREHUB_CDL-c,12.9842798,77.8242648,11.7313395,79.7639738,CUDDALOREHUB_CDL,MOTHERHUB_BLR,50400,120,14400,64800
Shipment,MOTHERHUB_BLR-CUDDALOREHUB_CDL-p,12.9842798,77.8242648,11.7313395,79.7639738,CUDDALOREHUB_CDL,MOTHERHUB_BLR,50400,136,0,50400
Shipment,MOTHERHUB_BLR-DAVANAGEREHUB_DVG-c,12.9842798,77.8242648,14.4610463,75.929815,DAVANAGEREHUB_DVG,MOTHERHUB_BLR,50400,244,14400,64800
Shipment,MOTHERHUB_BLR-DAVANAGEREHUB_DVG-p,12.9842798,77.8242648,14.4610463,75.929815,DAVANAGEREHUB_DVG,MOTHERHUB_BLR,50400,536,0,50400
Shipment,MOTHERHUB_BLR-DHARWADHUB_HBX-c,12.9842798,77.8242648,15.463547,74.999768,DHARWADHUB_HBX,MOTHERHUB_BLR,50400,177,14400,64800
Shipment,MOTHERHUB_BLR-DHARWADHUB_HBX-p,12.9842798,77.8242648,15.463547,74.999768,DHARWADHUB_HBX,MOTHERHUB_BLR,50400,209,0,50400
Shipment,MOTHERHUB_BLR-DINDIGULHUB_DND-c,12.9842798,77.8242648,10.360816,77.979742,DINDIGULHUB_DND,MOTHERHUB_BLR,50400,195,14400,64800
Shipment,MOTHERHUB_BLR-DINDIGULHUB_DND-p,12.9842798,77.8242648,10.360816,77.979742,DINDIGULHUB_DND,MOTHERHUB_BLR,50400,241,0,50400
Shipment,MOTHERHUB_BLR-DODDABALLAPURHUB_BLR-c,12.9842798,77.8242648,13.292726,77.538907,DODDABALLAPURHUB_BLR,MOTHERHUB_BLR,,150,14400,14400
Shipment,MOTHERHUB_BLR-DODDABALLAPURHUB_BLR-p,12.9842798,77.8242648,13.292726,77.538907,DODDABALLAPURHUB_BLR,MOTHERHUB_BLR,,191,0,0
Shipment,MOTHERHUB_BLR-ECITYHUB_BLR-c,12.9842798,77.8242648,12.971599,77.594563,ECITYHUB_BLR,MOTHERHUB_BLR,,107,14400,14400
Shipment,MOTHERHUB_BLR-ECITYHUB_BLR-p,12.9842798,77.8242648,12.971599,77.594563,ECITYHUB_BLR,MOTHERHUB_BLR,,1981,0,0
Shipment,MOTHERHUB_BLR-ECITYMPHUB_BLR-c,12.9842798,77.8242648,12.971599,77.594563,ECITYMPHUB_BLR,MOTHERHUB_BLR,,65,14400,14400
Shipment,MOTHERHUB_BLR-ECITYMPHUB_BLR-p,12.9842798,77.8242648,12.971599,77.594563,ECITYMPHUB_BLR,MOTHERHUB_BLR,,13,0,0
Shipment,MOTHERHUB_BLR-ERODEHUB_ERD-c,12.9842798,77.8242648,11.329166,77.698901,ERODEHUB_ERD,MOTHERHUB_BLR,50400,201,14400,64800
Shipment,MOTHERHUB_BLR-ERODEHUB_ERD-p,12.9842798,77.8242648,11.329166,77.698901,ERODEHUB_ERD,MOTHERHUB_BLR,50400,444,0,50400
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-c,12.9842798,77.8242648,17.3098466,76.3816097,GULBARGAHUB_GUL,MOTHERHUB_BLR,50400,214,14400,64800
Shipment,MOTHERHUB_BLR-GULBARGAHUB_GUL-p,12.9842798,77.8242648,17.3098466,76.3816097,GULBARGAHUB_GUL,MOTHERHUB_BLR,50400,512,0,50400
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-c,12.9842798,77.8242648,13.001051,76.099276,HASSANHUB_HSN,MOTHERHUB_BLR,50400,211,14400,64800
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN-p,12.9842798,77.8242648,13.001051,76.099276,HASSANHUB_HSN,MOTHERHUB_BLR,50400,445,0,50400
Shipment,MOTHERHUB_BLR-HENNURMPHUB_BLR-c,12.9842798,77.8242648,13.0346,77.6369,HENNURMPHUB_BLR,MOTHERHUB_BLR,,22,14400,14400
Shipment,MOTHERHUB_BLR-HENNURMPHUB_BLR-p,12.9842798,77.8242648,13.0346,77.6369,HENNURMPHUB_BLR,MOTHERHUB_BLR,,1,0,0
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-c,12.9842798,77.8242648,12.724809,77.823444,HOSURHUB_HOS,MOTHERHUB_BLR,50400,175,14400,64800
Shipment,MOTHERHUB_BLR-HOSURHUB_HOS-p,12.9842798,77.8242648,12.724809,77.823444,HOSURHUB_HOS,MOTHERHUB_BLR,50400,589,0,50400
Shipment,MOTHERHUB_BLR-HSRHUB_BLR-c,12.9842798,77.8242648,12.908136,77.647608,HSRHUB_BLR,MOTHERHUB_BLR,,168,14400,14400
Shipment,MOTHERHUB_BLR-HSRHUB_BLR-p,12.9842798,77.8242648,12.908136,77.647608,HSRHUB_BLR,MOTHERHUB_BLR,,1856,0,0
Shipment,MOTHERHUB_BLR-HSRMPHUB_BLR-c,12.9842798,77.8242648,12.908136,77.647608,HSRMPHUB_BLR,MOTHERHUB_BLR,,23,14400,14400
Shipment,MOTHERHUB_BLR-HSRMPHUB_BLR-p,12.9842798,77.8242648,12.908136,77.647608,HSRMPHUB_BLR,MOTHERHUB_BLR,,2,0,0
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-c,12.9842798,77.8242648,15.353424,75.1411301,HUBLIHUB_HBX,MOTHERHUB_BLR,50400,208,14400,64800
Shipment,MOTHERHUB_BLR-HUBLIHUB_HBX-p,12.9842798,77.8242648,15.353424,75.1411301,HUBLIHUB_HBX,MOTHERHUB_BLR,50400,439,0,50400
Shipment,MOTHERHUB_BLR-HULIMAVUHUB_BLR-c,12.9842798,77.8242648,12.908136,77.647608,HULIMAVUHUB_BLR,MOTHERHUB_BLR,,109,14400,14400
Shipment,MOTHERHUB_BLR-HULIMAVUHUB_BLR-p,12.9842798,77.8242648,12.908136,77.647608,HULIMAVUHUB_BLR,MOTHERHUB_BLR,,772,0,0
Shipment,MOTHERHUB_BLR-ITPLHUB_BLR-c,12.9842798,77.8242648,12.990103,77.705894,ITPLHUB_BLR,MOTHERHUB_BLR,,146,14400,14400
Shipment,MOTHERHUB_BLR-ITPLHUB_BLR-p,12.9842798,77.8242648,12.990103,77.705894,ITPLHUB_BLR,MOTHERHUB_BLR,,1766,0,0
Shipment,MOTHERHUB_BLR-ITPLMPHUB_BLR-c,12.9842798,77.8242648,12.990103,77.705894,ITPLMPHUB_BLR,MOTHERHUB_BLR,,62,14400,14400
Shipment,MOTHERHUB_BLR-ITPLMPHUB_BLR-p,12.9842798,77.8242648,12.990103,77.705894,ITPLMPHUB_BLR,MOTHERHUB_BLR,,16,0,0
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-c,12.9842798,77.8242648,12.3519896,76.6260603,JAYDEVNAGARHUB_MYS,MOTHERHUB_BLR,50400,234,14400,64800
Shipment,MOTHERHUB_BLR-JAYDEVNAGARHUB_MYS-p,12.9842798,77.8242648,12.3519896,76.6260603,JAYDEVNAGARHUB_MYS,MOTHERHUB_BLR,50400,462,0,50400
Shipment,MOTHERHUB_BLR-JPNAGARMPHUB_BLR-c,12.9842798,77.8242648,12.9105,77.5857,JPNAGARMPHUB_BLR,MOTHERHUB_BLR,,22,14400,14400
Shipment,MOTHERHUB_BLR-JPNAGARMPHUB_BLR-p,12.9842798,77.8242648,12.9105,77.5857,JPNAGARMPHUB_BLR,MOTHERHUB_BLR,,1,0,0
Shipment,MOTHERHUB_BLR-KALYANNAGARHUB_BLR-c,12.9842798,77.8242648,13.0100799,77.6574195,KALYANNAGARHUB_BLR,MOTHERHUB_BLR,,185,14400,14400
Shipment,MOTHERHUB_BLR-KALYANNAGARHUB_BLR-p,12.9842798,77.8242648,13.0100799,77.6574195,KALYANNAGARHUB_BLR,MOTHERHUB_BLR,,1260,0,0
Shipment,MOTHERHUB_BLR-KALYANNAGARMPHUB_BLR-c,12.9842798,77.8242648,13.0100799,77.6574195,KALYANNAGARMPHUB_BLR,MOTHERHUB_BLR,,74,14400,14400
Shipment,MOTHERHUB_BLR-KALYANNAGARMPHUB_BLR-p,12.9842798,77.8242648,13.0100799,77.6574195,KALYANNAGARMPHUB_BLR,MOTHERHUB_BLR,,22,0,0
Shipment,MOTHERHUB_BLR-KANCHIPURAMHUB_KCH-c,12.9842798,77.8242648,12.827866,79.723161,KANCHIPURAMHUB_KCH,MOTHERHUB_BLR,50400,140,14400,64800
Shipment,MOTHERHUB_BLR-KANCHIPURAMHUB_KCH-p,12.9842798,77.8242648,12.827866,79.723161,KANCHIPURAMHUB_KCH,MOTHERHUB_BLR,50400,169,0,50400
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-c,12.9842798,77.8242648,11.896797,75.3521253,KANNURHUB_KAN,MOTHERHUB_BLR,50400,269,14400,64800
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN-p,12.9842798,77.8242648,11.896797,75.3521253,KANNURHUB_KAN,MOTHERHUB_BLR,50400,645,0,50400
Shipment,MOTHERHUB_BLR-KARAIKUDIHUB_KRK-c,12.9842798,77.8242648,10.0478,78.6295,KARAIKUDIHUB_KRK,MOTHERHUB_BLR,50400,81,14400,64800
Shipment,MOTHERHUB_BLR-KARAIKUDIHUB_KRK-p,12.9842798,77.8242648,10.0478,78.6295,KARAIKUDIHUB_KRK,MOTHERHUB_BLR,50400,23,0,50400
Shipment,MOTHERHUB_BLR-KARURHUB_KAU-c,12.9842798,77.8242648,10.96063,78.068482,KARURHUB_KAU,MOTHERHUB_BLR,50400,113,14400,64800
Shipment,MOTHERHUB_BLR-KARURHUB_KAU-p,12.9842798,77.8242648,10.96063,78.068482,KARURHUB_KAU,MOTHERHUB_BLR,50400,128,0,50400
Shipment,MOTHERHUB_BLR-KARURMPHUB_CHN-c,12.9842798,77.8242648,10.96063,78.068482,KARURMPHUB_CHN,MOTHERHUB_BLR,50400,22,14400,64800
Shipment,MOTHERHUB_BLR-KARURMPHUB_CHN-p,12.9842798,77.8242648,10.96063,78.068482,KARURMPHUB_CHN,MOTHERHUB_BLR,50400,1,0,50400
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-c,12.9842798,77.8242648,14.828987,74.137373,KARWARHUB_KWR,MOTHERHUB_BLR,50400,122,14400,64800
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR-p,12.9842798,77.8242648,14.828987,74.137373,KARWARHUB_KWR,MOTHERHUB_BLR,50400,136,0,50400
Shipment,MOTHERHUB_BLR-KORMANGLAHUB_BLR-c,12.9842798,77.8242648,12.9502356,77.6059548,KORMANGLAHUB_BLR,MOTHERHUB_BLR,,168,14400,14400
Shipment,MOTHERHUB_BLR-KORMANGLAHUB_BLR-p,12.9842798,77.8242648,12.9502356,77.6059548,KORMANGLAHUB_BLR,MOTHERHUB_BLR,,783,0,0
Shipment,MOTHERHUB_BLR-KORMANGLAMPHUB_BLR-c,12.9842798,77.8242648,12.9502356,77.6059548,KORMANGLAMPHUB_BLR,MOTHERHUB_BLR,,198,14400,14400
Shipment,MOTHERHUB_BLR-KORMANGLAMPHUB_BLR-p,12.9842798,77.8242648,12.9502356,77.6059548,KORMANGLAMPHUB_BLR,MOTHERHUB_BLR,,39,0,0
Shipment,MOTHERHUB_BLR-KUMBAKONAMHUB_TNJ-c,12.9842798,77.8242648,10.9673355,79.3908133,KUMBAKONAMHUB_TNJ,MOTHERHUB_BLR,50400,158,14400,64800
Shipment,MOTHERHUB_BLR-KUMBAKONAMHUB_TNJ-p,12.9842798,77.8242648,10.9673355,79.3908133,KUMBAKONAMHUB_TNJ,MOTHERHUB_BLR,50400,194,0,50400
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-c,12.9842798,77.8242648,11.30493,75.877052,KUNNAMANGALAMHUB_KNM,MOTHERHUB_BLR,50400,173,14400,64800
Shipment,MOTHERHUB_BLR-KUNNAMANGALAMHUB_KNM-p,12.9842798,77.8242648,11.30493,75.877052,KUNNAMANGALAMHUB_KNM,MOTHERHUB_BLR,50400,255,0,50400
Shipment,MOTHERHUB_BLR-LAKEVIEWHUB_BLR-c,12.9842798,77.8242648,12.987104,77.619211,LAKEVIEWHUB_BLR,MOTHERHUB_BLR,,145,14400,14400
Shipment,MOTHERHUB_BLR-LAKEVIEWHUB_BLR-p,12.9842798,77.8242648,12.987104,77.619211,LAKEVIEWHUB_BLR,MOTHERHUB_BLR,,1140,0,0
Shipment,MOTHERHUB_BLR-LAKEVIEWMPHUB_BLR-c,12.9842798,77.8242648,12.987104,77.619211,LAKEVIEWMPHUB_BLR,MOTHERHUB_BLR,,24,14400,14400
Shipment,MOTHERHUB_BLR-LAKEVIEWMPHUB_BLR-p,12.9842798,77.8242648,12.987104,77.619211,LAKEVIEWMPHUB_BLR,MOTHERHUB_BLR,,2,0,0
Shipment,MOTHERHUB_BLR-LAWSPETHUB_PDY-c,12.9842798,77.8242648,11.9556999,79.8270699,LAWSPETHUB_PDY,MOTHERHUB_BLR,50400,213,14400,64800
Shipment,MOTHERHUB_BLR-LAWSPETHUB_PDY-p,12.9842798,77.8242648,11.9556999,79.8270699,LAWSPETHUB_PDY,MOTHERHUB_BLR,50400,673,0,50400
Shipment,MOTHERHUB_BLR-MADURAIHUB_IXM-c,12.9842798,77.8242648,9.916129,78.099971,MADURAIHUB_IXM,MOTHERHUB_BLR,50400,205,14400,64800
Shipment,MOTHERHUB_BLR-MADURAIHUB_IXM-p,12.9842798,77.8242648,9.916129,78.099971,MADURAIHUB_IXM,MOTHERHUB_BLR,50400,937,0,50400
Shipment,MOTHERHUB_BLR-MAHADEVAPURA_BLR-c,12.9842798,77.8242648,12.9906013,77.7039261,MAHADEVAPURA_BLR,MOTHERHUB_BLR,,199,14400,14400
Shipment,MOTHERHUB_BLR-MAHADEVAPURA_BLR-p,12.9842798,77.8242648,12.9906013,77.7039261,MAHADEVAPURA_BLR,MOTHERHUB_BLR,,1519,0,0
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-c,12.9842798,77.8242648,11.1447586,76.0647811,MALAPURAMHUB_MLP,MOTHERHUB_BLR,50400,230,14400,64800
Shipment,MOTHERHUB_BLR-MALAPURAMHUB_MLP-p,12.9842798,77.8242648,11.1447586,76.0647811,MALAPURAMHUB_MLP,MOTHERHUB_BLR,50400,849,0,50400
Shipment,MOTHERHUB_BLR-MANDYAHUB_MNY-c,12.9842798,77.8242648,12.5272724,76.8847654,MANDYAHUB_MNY,MOTHERHUB_BLR,50400,100,14400,64800
