Type,key,src_lat,src_long,dest_lat,dest_long,origin_hub,dest_mh,order_pattern,Load,SLA
Shipment,MotherHub_BHI-MotherHub_BNO,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,0,166,29794
Shipment,MotherHub_BHI-MotherHub_CHN,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,0,80,29644
Shipment,MotherHub_BHI-MotherHub_CJB,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,0,24,54956
Shipment,MotherHub_BHI-MotherHub_GAU,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,0,95,58490
Shipment,MotherHub_BHI-MotherHub_GOA,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,0,129,8244
Shipment,MotherHub_BHI-MotherHub_IDR,19.2374896,73.0361464,22.777113,75.9021171,MotherHub_BHI,MotherHub_IDR,0,94,13479
Shipment,MotherHub_BHI-MotherHub_IXR,19.2374896,73.0361464,23.352715,85.343538,MotherHub_BHI,MotherHub_IXR,0,24,74014
Shipment,MotherHub_BHI-MotherHub_JAI,19.2374896,73.0361464,26.948928,75.761927,MotherHub_BHI,MotherHub_JAI,0,61,46847
Shipment,MotherHub_BHI-MotherHub_KOL,19.2374896,73.0361464,22.708183,88.28565,MotherHub_BHI,MotherHub_KOL,0,129,60230
Shipment,MotherHub_BHI-MotherHub_LKO,19.2374896,73.0361464,26.755912,80.910939,MotherHub_BHI,MotherHub_LKO,0,27,33227
Shipment,MotherHub_BHI-MotherHub_MED,19.2374896,73.0361464,17.580519,78.469527,MotherHub_BHI,MotherHub_MED,0,191,28711
Shipment,MotherHub_BHI-MotherHub_MUM,19.2374896,73.0361464,19.1170238,72.8580558,MotherHub_BHI,MotherHub_MUM,0,372,4266
Shipment,MotherHub_BHI-MotherHub_PAT,19.2374896,73.0361464,25.587197,85.185842,MotherHub_BHI,MotherHub_PAT,0,57,65588
Shipment,MotherHub_BHI-MotherHub_PTI,19.2374896,73.0361464,28.294166,76.855804,MotherHub_BHI,MotherHub_PTI,0,191,53943
Shipment,MotherHub_BHI-MotherHub_PUNE,19.2374896,73.0361464,18.6087917,73.7268817,MotherHub_BHI,MotherHub_PUNE,0,546,6436
